,title,synopsis,category
0,폴아웃,베이다는 학교에서 일어난 비극적인 사건을 계기로 가족과 친구  세상과의 관계를 새롭게 바라보게 된다  가족과 보냈던 시간들에서 한발짝 떨어져 친구 미아와 함께 시간을 보내며 서서  새롭게 자신을 정립하고  지금까지와는 다른 방향으로 자신의 삶을 이끌어 줄 모험들을 하기 시작하는데 ,drama
1,NULL,NULL,drama
2,NULL,NULL,drama
3,헝거게임 : 판엠의 불꽃,세상을 변화시킬 거대한 혁명의 불꽃이 타오른다    개의 구역으로 이루어진 독재국가  판엠 이 체재를 유지하기 위해 만든 생존 전쟁  헝거게임   일년에 한번 각 구역에서 추첨을 통해 두 명을 선발  총   명이 생존을 겨루게 되는 것   헝거게임 의 추첨식에서  캣니스 는 어린 여동생의 이름이 호명되자 동생을 대신해 참가를 자청하며 주목을 받는다  과거 자신을 위기에서 구해줬던  피타  역시 선발되어 미묘한 감정에 휩싸인다   캣니스 는 금지구역에서 함께 사냥을 했던  게일 에게 가족을 부탁하며 생존을 겨루게 될 판엠의 수도  캐피톨 로 향하는데 ,drama
4,NULL,NULL,drama
5,신비한 동물들과 그린델왈드의 범죄, 뉴트 스캐맨더  에디 레드메인 의 활약으로 강력한 어둠의 마법사  겔러트 그린델왈드  조니 뎁 가 미합중국 마법부       에 붙잡 지만  이내 장담했던 대로 탈출해 추종자를 모으기 시작한다  순혈 마법사의 세력을 모아 마법을 사용하지 않는 사람들을 지배하려는 그린델왈드의 야욕을 막기 위해  알버스 덤블도어  주드 로 는 제자였던 뉴트에게 도움을 요청한다  마법사 사회는 점점 더 분열되어 가는 가운데  앞날의 위험을 알지 못한 채 뉴트는 이를 승낙하는데 ,drama
6,지구 최후의 밤,아버지의 장례식에 참석하기 위해 고향 카일리로 돌아온 남자 뤄홍우  과거에 만났던 여인 완치원의 흔적을 발견하고 꿈인지  현실인지 알 수 없었던 그녀와 함께한 여름을 회상한다  그리고 그는 그녀를 찾아 언제 끝날지 모르는 긴 여정을 시작한다 ,drama
7,말아톤,얼룩말과 초코파이를 좋아하는  겉보기엔 또래 아이들과 다른 것 하나 없는 귀엽고 사랑스럽기만 한 초원  어느날 초원이는 자폐증이라는 청천벽력같은 진단을 받게 되고  엄마 경숙은 감당할 수 없는 현실 앞에 좌절한다  그러나 경숙은 초원이가 달리기에만큼은 정상인보다도 월등한 능력을 가지고 있음을 발견하고  달릴 때만큼은 남들과 다르지 않은 아들의 모습에 희망을 갖고 꾸준  훈련시킨다  시간이 흘러 어느덧   살 청년이 된 초원  그러나 지능은 여전   살 수준에 머물고 있다  모르는 사람 앞에서 아무렇지도 않게 방귀를 뀌어대고  동생에겐 마치 선생님 대하듯 깍듯이 존댓말을 쓰고  음악만 나오면 아무데서나 특유의 막춤을 선보이기 일쑤이니  어딜 가든 초원이가 있는 곳은 시끄러워지기 마련이다  하는 짓이나 말투는 영락없는  살 어린애이지만 어린 시절부터 꾸준  해온 달리기 실력만큼은 여전  최고인 초원  경숙은 자신의 목표를  초원의 마라톤 서브쓰리 달성 으로 정하고 아들의 훈련에만 매달린다  어느날 세계대회에서  등을 한 전력도 있는 전직 유명 마라토너 정욱이 음주운전으로 사회봉사 명령을 받고 초원의 학교로 오게 된다  경숙은 애원하다시피 해서 기어이 정욱에게 아들의 코치 역할을 떠맡긴다  도무지 속을 알 수 없는 초원을 성가시게만 생각했던 정욱  하지만 초원과 함께 시간을 보낼수록 그는 아이같이 순수하고 솔직한 초원에게 조금씩 동화되어 가고  초원도 정욱에게 마음을 열기 시작한다  정욱은 매번 속도조절에 실패해 지쳐 쓰러지기는 하지만 지구력이 남다른 초원에게서 마라톤 서브쓰리의 가능성을 발견하고 본격적으로 훈련에 들어간다  한편 불성실하게만 보이는 정욱이 도통 미덥지 않은 경숙은 어느날 정욱과 말다툼을 벌이게 된다    자식 사랑과 집착을 착각하지 말라 는 정욱의 말에 아무 대꾸도 할 수 없는 경숙  경숙은 정욱의 말대로 이제껏  좋다    싫다 는 의사 표현도 할 줄 모르는 아이를 자신의 욕심 때문에 혹사시키고 있는 것이 아닌가 싶은 생각을 떨쳐버릴 수가 없다  이제껏 쌓아온 모든 것이 무너져 내린 듯한 기분의 경숙  그녀는 이제 마라톤도  서브쓰리도 모두 포기하기로 마음먹는데     이 영화에 깊은 영감을 준 배형진 군은     년    세로 춘천 마라톤 대회에 참가          를  시간   분  초에 완주하며 서브쓰리      를 달성했다      년에는 철인  종경기에 출전하여 수영        사이클          마라톤         를   시간   분에 완주했다  이 기록은 장애인으로서뿐만 아니라  국내 최연소 철인  종 완주 기록이다  자폐증의 원인은 아직까지 알려지지 않았으며      명당  명 꼴로 발생하는 것으로 집계되고 있다  현재 한국에는  만여 명의 자폐증 인구가 있으며     년도에 비로소 공식 장애항목에 등록되었다  ,drama
8,킹스 스피치,때는     년  세기의 스캔들을 일으키며 왕위를 포기한 형 때문에 본의 아니게 왕위에 오른 버티  권력과 명예  모든 것을 다 가진 그에게도 두려운 것이 있었으니 바로 마 이 크  그는 사람들 앞에 서면  더더더     말을 더듬는 콤플렉스를 가졌던 것  국왕의 자리가 버겁기만 한 버티와 그를 지켜보는 아내 엘리자베스 왕비  그리고 국민들도 애가 타기는 마찬가지  게다가 지금 세계는  차 세계 대전중  불안한 정세 속 새로운 지도자를 간절  원하는 국민들을 위해 버티는 아내의 소개로 괴짜 언어 치료사 라이오넬 로그를 만나게 되고  삐걱거리는 첫 만남 이후 둘은 기상천외한 치료법을 통해 말더듬증 극복에 도전하게 되는데 ,drama
9,핵소 고지,비폭력주의자인 도스 앤드류 가필드 는 전쟁으로부터 조국과 소중한 사람들을 지키기 위해 총을 들지 않아도 되는 의무병으로 육군에 자진 입대한다  총을 들 수 없다는 이유로 필수 훈련 중 하나인 총기 훈련 마저 거부한 도스는 동료 병사들과 군 전체의 비난과 조롱을 받게 된다  결국 군사재판까지 받게 되지만 끝까지 자신의 신념을 굽 지 않은 도스에게 군 상부는 오키나와 전투에 총기 없이 의무병으로 참전할 것을 허락하는데 ,drama
