,title,synopsis,category
0,망원동 인공위성,티셔츠  만 장을 팔아  억 원의 인공위성 발사비용을 충당      방식으로 인공위성을 만들어 우주로 띄우겠다는 야심 찬 계획에 도전한 아티스트 송호준  오늘도 그는 자신만의 별을 쏘아 올리겠다는 원대한 포부를 안고 망원동 지하 작업실에서 고군분투 중이다  하지만 그의 예상과 달리 티셔츠는 도통 팔리지 않고  발사 일정은 거듭 연기된다  까다로운 기술적 문제까지 돌파해야 하는 인공위성     작업 속에서 세계가 주목하는  개인 인공위성 프로젝트 는 점차 벅찬 도전이 되어가는데  과연 송호준은 성공적으로 꿈을 이룰 수 있을까 ,documentary
1,지휘자를 위한 1분,음악의 나라 이탈리아에서 펼쳐지는 세계  대 국제 지휘 콩쿠르 중 하나인 안토니오 페드로티  치열한 콩쿠르에 도전장을 내민 젊은    명의 예비 지휘자들이 있었으니  그들에게 주어진 시간은 단  분   분 동안 처음 보는 오케스트라와 함께 랜덤으로 주어지는 클래식을 완벽하게 지휘해야 한다     명 중 세 번의 미션을 거쳐 단  명만이 파이널 리스트에 올라갈 수 있는데    과연 최고의 마에스트로의 영광은 누가 차지할 것인가 ,documentary
2,슬기로운 해법,대한민국의 모든 언론은 스스로를 정론지라 부른다  하지만 오보를 기정사실화 시키고 언론기업의 생존과 안위를 위해 집 값의 끊임없는 상승을 공모한다  정치적인 정적을 제거하기 위해 자신의 펜을 제  의 권력으로 휘두르기도 한다  가장 확실한 거짓말이자 가장 강력한  을 지닌 언론의 거짓말 앞에 대통령이었던 한 사나이의 생명은 사라졌고  그 누구도 비판하지 못하는 거대자본  삼성 을 위한 거짓말은 끊임 없이 되풀이 되고 있다     대한민국 사회의  생각 을 장악하고 있는 보수언론의 실체와 그  생각 으로부터 나아가기 위한 슬기로운 해법은 과연 무엇일까 ,documentary
3,팀스 버미어,소개 정보가 없습니다,documentary
4,팀스 버미어,소개 정보가 없습니다,documentary
5,암스트롱의거짓말, 년 연속 투르 드 프랑스에서 우승한 암스트롱의 기록이 모두 박탈당한 후     년부터 이야기가 시작되며 세간의 관심을 일으킨 스포츠 역사상 가장 큰 사기극의 내막을 보여준다 ,documentary
6,오월愛,폭도의 도시라 불리던 시절을 지나 망월동이 국립묘지로 지정되기까지 수많은 시간이 흘렀지만  그보다 빠른 속도로     년  월의 광주는 사람들의 기억에서 잊혀져 가고 있다  기꺼이 가게 문을 열어 빵과 음료수를 나누었던 구멍가게 황씨  버스 한 가득 시민군을 태우고 금남로를 달리던 양기사님  주먹밥을 만들어 나르던 양동시장 김씨 아주머니와 열여섯 미순이 역시 소박한 꿈을 꾸며 살아가는 평범한 이들이었다  열흘 간의 항쟁 이후  세월은 거짓말 같이 흘러 그 날의 소년들은 어느덧 중년의 나이를 훌쩍 넘겼다      에 대한 기록이 정교해지는 것과 상관없이  기록에서 제외된 수많은 사람들은 각자의 기억을 가슴에 묻은 채 살아가고 있다  몸과 마음에 남은 상처는 여전  선명하지만  스스로의  으로 아름다운 공동체를 만들어냈던 그 기적 같은 봄날의 그들은 누구보다 아름다웠다  소개글    년 전 우리 현대사인 광주민주항쟁의 의미를 다룬 작품이다  여전  아픈 기억을 안고 이름 없이 살아갔던 이들이 역사의 한가운데에 어떻게 참여하게 되었는지  이후 이들의 삶을 어떻게 변화시켰는지 카메라는 담담  쫓아간다  그들의 당당한 삶을 통해 현재의 우리 삶을 반추하게 한다  올해로   주년이 된     광주민중항쟁    년  월   일 항쟁의 마지막 날까지 도청과 광주외곽을 지켰던 시민군들  가난한 삶속에서도 주먹밥을 해주었던 시장 상인들은 청년에서 중년을 훌쩍 넘었다  이들은 평범한 광주시민으로 살아가고 있지만 이들이 갖고 있는 광주항쟁의 기억은 이후 많은 삶을 변하게 했다      이 일어나기 전 그들은 가난하지만 꿈을 키워갔던 나이 어린 청년이었다  계엄군들이 광주 외곽을 포위하고 있는 상황에서 광주시민들은 시민군을 중심으로 절대 자치공동체를 이루어낸다  누가 시키지 않아도 누가 선동하지 않아도 하나가 되어 서로 도왔던 소중한 경험을 이루어낸다  공간적인차단과 정보의 차단 뿐 아니라 그동안 민주화운동 진영의 지도적 역할을 했던 운동가들의 부재라는 최악의 고립상태에 놓였음에도 하나를 이루었다  그들이 누구인지 무엇을 하는 사람인지는 중요하지 않았다  그들 앞에 닥친 역사의 현장에서 시민군으로 뛰어들게 했던 당시의 절박한 상황이 현재의 삶속에서 드러난다 ,documentary
7,NULL,NULL,documentary
8,NULL,NULL,documentary
9,11번째 시간,    년 칸 국제 영화제 특별 상영작   불편한 진실 에 이은 레오나르도 디카프리오의 환경 리얼 다큐멘터리     년 칸 국제영화제에서 특별 상영되어 화제를 모았던    번째 시간 은 지구 온난화와 환경 재앙에 대한 장편 다큐멘터리로 영화 배우이자 환경운동가인 레오나르도 디카프리오가 제작과 나레이션을 맡고 단편 영화  지구 온난화 와  물의 행성 을 제작한 레일라 코너스 피터슨과 나디아 코너스가 공동 연출 및 집필을 맡았다  제목인    번째 시간 이란 인류 멸망의 시간    시에 임박한 지구의 위기상황을 표현한 말이다  이 영화에서는 미하일 고르바초프 옛 소련 대통령  물리학자 스티븐 호킹  제임스 울시 전     국장  친환경 디자인 전문가 윌리엄 맥도너와 브루스 마우를 비롯    여명의 과학자  사상가  환경 운동가들이 직접 출연해 오늘날 우리에게 닥친 가장 중요한 문제인 지구 온난화의 위기에 대해 다양한 의견을 제시한다    리얼 다큐멘터리 전성시대  대중들의  알 권리 에 대한 진지한 시선 다큐멘터리 영상계의 악동    감독 마이클 무어의  로저와 나 부터 시작된 장르인 리얼 다큐멘터리 장르는 우리가 살면서 경험하게 되는 많은 문제점들에 대해 진지하게 다가서고 대안을 내놓는 장르로 처음엔 소수 다큐멘터리 매니아층의 지지를 얻었을 뿐이다  하지만  볼링 포 콜럼바인    슈퍼 사이즈 미    화씨        불편한 진실    제방이 무너질 때  등 각각의 전문 분야 다큐멘터리들이 제작되고  유명 배우들과 사회 명사들의 출연과 의견들 또 거기에 재미까지 더해지면서 리얼 다큐멘터리는 대중들에게 사랑 받는 한 장르로 올라서고 있다  최근 개봉한  식코 의 경우처럼 국내에  국민보험 민영화 라는 국민적 관심과 맞물리면서  알 권리 에 대한 국민들의 관심과 진지한 시선은 다큐멘터리 장르 영화의 본질이라 할 수 있다      년 발표된  불편한 진실 이 엘 고어를 내세워 환경 문제에 대한 심각성에 대한 경고를 하는데 그쳤다면    번째 시간 은 배우이자 환경 운동가인 레오나르도 디카프리오의 진행으로 환경 문제에 따른 직접적인 피해와 심각성을 얘기하고 그 대안에 대해 진지하게 생각한다 ,documentary
