,title,synopsis,category
0,스페셜 포스 : 화이트 마운틴,작전 수행 중  산속에 고립이 된  오구즈 와 베키르   적군의 습격을 받아 동료를 잃고 단 둘만 살아남게 된다  그들에게 남은 건 두자루의 총과 총알  발  수 많은 적들 속에서 그들은 살아남을 수 있을 것인가 ,drama
1,당신은 믿지 않겠지만,서울에서 사업으로 잘나간다는 형 토오루 오다기리 죠 의 말만 믿고 아들을 데리고 무작정 한국으로 날아온 츠요시 이케마츠 소스케 는 동업자에게 사기를 당한 형 때문에 하루아침에 낯선 서울 길바닥에 나앉을 위기에 처한다  그러자 토오루는 기발한 사업 아이템이 있다며 좌절한 츠요시를 꼬셔 강릉으로 향하고  기차 안에서 우연  사연이 가득해 보이는 삼 남매 솔 최희서   봄 김예은   정우 김민재 를 만나 동행하게 되는데   불운만 가득했던 인생에 벌어진 우연 같은 운명  기적이 간절할 때  우리는 만났다 ,drama
2,나는 나를 해고하지 않는다, 년간 근무했던 회사에서 하청 업체로 파견 명령을 받은 정은  자신의 자리를 찾아보려 하지만 사람들은 그녀를 불편해하고  현장 일은 낯설다  그러나 반드시  년을 채워 원청으로 돌아가고 싶은 정은은  막내 의 도움으로 점점 적응해가는데   년의 파견  살아남기 위해 치열하게 도약하다 ,drama
3,화양연화(리마스터링),화양연화     가장 아름답고 찬란했던 시절  같은 날 같은 아파트로 이사 온  첸 부인 과  차우   이사 첫날부터 자주 마주치던 두 사람은  차우 의 넥타이와  첸 부인 의 가방이 각자 배우자의 것과 똑같음을 깨닫고 그들의 관계를 눈치챈다   그 관계의 시작이 궁금해진 두 사람은 비밀스러운 만남을 이어가고 감정이 깊어지지 않기 위해 노력하지만  서로에게 점점 빠져들기 시작한다   많은 일이 나도 모르게 시작되죠 ,drama
4,세이빙 미스터 우,대륙의 톱스타  우 는 영화 제작발표회 후 경찰을 사칭한 패거리에게 납치당한다  납치범들은 몸값으로    만 위안을 요구한다  특별수사대와 특공대가 긴급 투입되고 납치된  우 를 구하기 위해 초특급 작전을 펼치는데     숨막 는 구출작전과 생사를 넘나드는 추격  실제 톱스타 납치 사건의 전모가 밝혀진다 ,drama
5,천장지구,어릴때 부모를 모두 잃은 아화는 범죄 세계에 빠져 오토바이를 즐기며 산다  보석상을 터는 일을 도와주다 경찰에 몰린 아화는 길을 가던 여인 죠죠를 인질로 잡아 달아나게 되는데  이것이 계기가 되어 두 사람은 사랑하는 사이로 발전한다  아화의 의형이 범죄 세계의 세력 다툼에서 지고는 암살되자 그가 복수의 길을 간다  그는 복수를 하고 죽음의 길로 들어선다 ,drama
6,해리 포터와 비밀의 방(2편),해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다  마법이라면 질색을 하는 페투니아 이모 피오나 쇼 분 와 버논 이모부 리차드 그리피스 분 의 구박도 그렇지만  무엇보다 속상한 건 단짝이었던 론 위즐리 루퍼트 그린트 분 와 헤르미온느 그레인저 엠마 왓슨 분 가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다  호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것  도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다  그러나 도비와 더즐리 가족의 방해에도 불구  해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출  따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다  개학을 앞두고 학교에 가는 날  론과 해리는 뭔가의 방해로  와     승강장에 못 들어가는 바람에 개학식에 지각할 위기에 처한다  결국 하늘을 나는 자동차 포드 앵글리아를 타고 천신만고끝에 학교에 도착했으나 공교롭게도 차가 학교 선생님들이 소중  여기는  커다란 버드나무  위에 불시착하는 바람에 화가 난 스네이프 교수로부터 퇴학 경고를 받게 된다  한편  학년 때 해리가 보여준 영웅적인 활약상은 학교 전체에 소문이 나고  그 덕에 해리는 원치 않는 관심의 초점이 된다  론의 여동생 지니  사진작가 지망생 콜린 크리비 등의 신입생과 어둠의 마법 방어술을 가르치는 신임 교수 질데로이 록허트가 새롭게 해리포터의 팬이 된다  남의 시선 끌기를 좋아하는 잘난척하는 성격 탓에 주변에서 따돌림 당하는 록허트 교수는 해리와 친해지고 싶어 안달하지만  그 역시 학교에서 일어나는 무서운 사건에 대해 뾰족한 설명을 못해준다  모든 이목은 해리에게 집중되고  결국 급우들은 해리를 의심하기에 이른다  물론 론과 헤르미온느  그리고 수수께끼의 일기장에 마음을 뺏긴 론의 동생 지니만은 끝까지 해리를 믿는다  자신을 믿는 친구들을 실망시킬 수는 없는 법  해리는  도움을 준다며 되려 걸리적 대는 록허트 교수가 다소 방해가 되긴 하지만  어둠의 세력과 맞서 싸울 결심을 하는데  ,drama
7,"소년, 천국에 가다",미혼모의 아들로 태어나 미혼모와 결혼하는 게 꿈이 되어버린 별난   살 네모  엄마의 급작스런 죽음 이후 엄마가 운영하던 시계방 자리에 새로 들어온 것은 만화방  서울서 부자는 어린 아들 기철과 단 둘이 사는 미혼모이다  미혼모가 운영하던 시계방 자리에 이사온 또 다른 미혼모  네모는 부자가 자신의 운명의 상대라고 느낀다  네모는 부자에게 청혼한다   결혼 해 주이소  내 목숨보다 더 사랑합니데이   부자와 기철과 영화를 보러 극장에 간 네모  극장에 불이 나고 기철이 빠져 나오지 못하자 네모는 불구덩이 극장 안으로 뛰어들어간다  기철은 극적으로 구출되지만  네모는 행방불명이 되고 만다  네모가 정신을 차린 곳은 아름답게 펼쳐진 수풀 속  낯선 두 남자가 서로 티격태격하고 있다  네모는 천국에 너무 일찍 오고 말았다    년이나 일찍 오고 말았다    일 후  집에서 눈을 뜬 네모  하지만 네모는 더 이상   살 소년 네모가 아니다    살 어른이 되어버린 네모  천국에 너무 일찍 갔지만 되돌릴 수는 없는 천국의 법 네모는 저승사자와 거래를 했다  하루를 일년처럼     이제 네모에게는   년 같은   일이 남았다  크리스마스까지만 살 수 있는 네모는 부자와 짧은 사랑을 시작하는데   ,drama
8,"힘을 내요, 미스터 리",가던 길도 멈추게 하는 심쿵 비주얼의 대복칼국수 반전미남  철수  차승원  완벽한 외모와 달리 아이보다 더 아이 같은 그의 앞에 어느 날 어른보다 더 어른 같은 딸  샛별  엄채영 이 나타난다   오늘 처음 봤는데  내 딸이라고    누구냐 넌    마른하늘에  딸 벼락 맞은 철수의 미스터리한 정체가 밝혀진다 ,drama
9,바바리안,점령지 치안관  마크 라이런스 는 원주민과 함께 평화롭게 살아가고 있던 중 잔인한 국경 부대가 들어와 원주민 말살 정책을 펼치고 한순간에 마을의 평화는 사라진다  마크는 우연  부상을 당한 원주민 여자 아이를 만나게 되고 그녀를 구하기 위해 인생을 건 고독한 여정을 시작하는데   ,drama
