,title,synopsis,category
0,NULL,NULL,documentary
1,브라보! 재즈 라이프,국내 최초로 재즈이론을 연구해온  이판근연구실 이 철거된다는 소식과 함께 지금은 은퇴한 트럼펫의 대가 강대관을 찾아 동료들이 경북 봉화의 어느 마을로 여행길에 오른다  겨울날  탁주 한 사발을 앞에 두고 추억을 나누던 사람들은 악기를 하나 둘 꺼내 들고  즉흥연주를 시작한다  이들이 바로 험난한 인생여정을 걸어왔지만  음악을 잘 하면 사람이 된다 며 웃어 보이는 한국 재즈  세대의 거장들  나이   이 다 되어가지만 재즈에 관해서는 넘치는 의욕과 포부를 드러내며 꿈을 향해 여전  갈 길이 바쁜 청춘들이다  음악을 향한 식지 않는 열정을 품고 오늘도 재즈를 연주하는 그들을 위해 후배 뮤지션들이 뜻을 모아 헌정 기념공연을 준비하고  마침내 한자리에 모인 재즈  세대들의 후일을 기약할 수 없는 마지막 공연이 시작되는데  영화제 소개글  한국 재즈  세대에 대한 기록 다큐 영화      년대 후반부터 현재까지 활동해 온 한국 재즈  세대 장인들의 예술과 인생을 주제로 했다    년대 이후 주한미군부대의 무대에서 활동하며 재즈를 배우기 시작한 한국재즈  세대 연주자들의 이야기  노환으로 치아를 거의 상실하여 고향으로 내려가 있는 트럼펫 연주자 강대관을 찾아 동료 연주자들이 여행길에 오른다  그즈음  한국에서 최초로 재즈 이론을 가르쳤던 이판근 선생의 연구실이 재개발로 인해 철거된다는 소식이 전해진다  젊은 재즈 칼럼니스트와 연주자들은 선배들을 기리기 위한 헌정음반제작과 콘서트를 기획한다  이 영화는 그 몇 개월간의 과정을 담은 기록이다 ,documentary
2,NULL,NULL,documentary
3,NULL,NULL,documentary
4,NULL,NULL,documentary
5,피아노 프리즘, 모두를 위로하는 예술의 선율   자칭  예술 잡상인  오재형  그는 은퇴한 화가이자  이 영화를 만든 감독이고  요즘에는 피아니스트를 꿈꾼다  그러던 어느 날  한 기획자로부터 단독 공연을 제안받는다 ,documentary
6,안나푸르나의 김써르,  세의 한국 노인 김규현 씨  젊은 시절 세상을 떠돌며 스스로의 만족을 위해 살던 김규현 씨는 몇 해 전 세상을 떠난 아내의 유언을 따라 여생은 남을 위해 살기로 결심한다  그렇게  년 전 찾은 곳이  말라야의 나라 네팔  네팔은 정규교육 과정에 미술  음악 등 예술교육이 포함되어 있지 않다  이곳에서 김규현 씨는 아이들에게 그림을 가르치고 인근학교의 명예교장으로 활동해 왔다  그런 그를 아이들과 주민들은  김써르      라고 부른다      년 초 비자 갱신 차 한국에 입국했던 김규현 씨는 코로나  로 발목이 묶인다    개월이 지나서야 그는 네팔로 겨우 돌아가 아이들을 만난다  선생님이 없는 사이 아이들은 그리움을 그가 가르쳐 준 그림으로 달랬다  아이들은 온전  꿈꿀 수 없는 형편이다  출구 없는 가난  안타까운 현실에서 김써르는 그들에게 물심양면 지원을 아끼지 않는다  그뿐만 아니라 김써르는 네팔 오지의 아이들이 더 넓은 세상을 만나고 더 큰 꿈을 꿀 수 있는 자리를 마련하고자 한국에서의 전시회를 기획했으나 사정상 네팔에서의 전시회로 대체한다  전시회 당일 아이들은 부모님의 손을 잡고 전시회장을 찾는다  가난하고 혹독한 현실이지만 부모들은 김써르로 인해 새로운 희망을 접하게 된 것에 감사한다   년 전 첫 제자로 인연을 맺은 아이들이 청년이 되어 스승을 찾아 감사를 전한다  김써르는 액자에 담긴 아이들의 그림을 가지고 그들의 집으로 향한다  가난한 흙집 벽에 화사한 아이들의 그림이 걸린다  희망이 걸린다   제  회     국제다큐영화제 ,documentary
7,NULL,NULL,documentary
8,마이 페어 웨딩, 친구사이   원나잇 온리 를 연출한 김조광수 감독은 자신의  년 지기 연인 김승환에게 프러포즈를 한 후   공개 결혼식을 준비하지만 주변의 시선부터 심지어 사사건건 말다툼을 하게 되는 연인과의 관계까지 어느 것 하나 쉽지가 않다   이들은 과연 어떤 과정을 거쳐 결혼에 골인할 수 있었을까 ,documentary
9,프랑스 다이어리,유명 포토그래퍼이자 저널리스트  영화감독으로 전방위 활동을 펼치고 있는 레이몽 드파르동의 지난 반세기 카메라 인생을 고스란  담아낸 다큐멘터리  위험 분쟁 지역의 절체절명 순간에서부터 칸영화제의 화려한 레드카펫  프랑스 시골 마을의 소박한 풍경까지 레이몽 드파르동의 카메라에 포착된 특별한 순간들이 펼쳐진다 ,documentary
