,title,synopsis,category
0,업(패키지상품 : 더빙판 추가증정),평생 모험을 꿈꿔 왔던  칼  할아버지는 수천 개의 풍선을 매달아 집을 통째로 남아메리카로 날려 버리는데   칼  할아버지의 이 위대한 모험에 초대 받지 않은 불청객이 있었으니  바로 황야의 탐험가  러셀   지구상에 둘도 없을 이 어색한 커플이 함께 하는 대모험  그들은 과연 남미의 잃어버린 세계에서 사라져 버린 꿈과 희망  행복을 다시 찾을 수 있을까 ,animation
1,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,아이들의 낙서가 사라져 붕괴 위기에 처한 낙서왕국은 낙서 에너지를 모으기 위해 지구 침공을 시작한다   낙서왕국의 위험한 작전을 막기 위해 지상의 용사로 선택 받은 짱구는 그림에 생명을 불어넣는  미라클 크레용 을 얻게 된다   쓰윽 쓰윽  그려 그려   짱구가 미라클 크레용으로 그림을 그리자 브리프  가짜 이슬이 누나  부리부리 용사가 스케치북 밖으로 튀어나오는데     과연  크레용 용사 짱구는 낙서 용사들과 함께 위험에 빠진 떡잎마을과 세계를 구할 수 있을까  ,animation
2,플레이모빌: 더 무비,진짜 장난감 세계에 빠지게 된 남매에게 이상한 나라의 앨리스보다 더 다양하고 판타지한 토이 어드벤처가 기다리고 있다  로봇  시크릿 에이전트  바이킹  요정  공룡 그리고 또  ,animation
3,소중한 날의 꿈,달리기에서만은 한 번도 져 본적 없던 이랑은 계주에서 처음으로 상대에게 추월당하자 지지 않기 위해 일부러 넘어진다  그 후  이랑은 육상부 선생님의 끈질긴 설득에도 불구하고 지는 것이 두려워 달리기를 하지 않게 된다  어느 날 이랑은 레코드 가게에서 서울에서 온 전학생 수민을 만나 친구가 된다  수민은 얼굴도 예쁘고 어른스러워서 남학생들에게 인기가 많다  이랑은 항상 자신감 넘치는 수민을 보며 잘하는 것 하나 없는 스스로에 대해 고민하기 시작한다  어느 날 학교에서 철수라는 남학생이 비행실험을 하다 추락해 다치는 소동이 일어나고 이랑은 철수에게 호기심을 갖게 된다  그러던 중 읍내에 고장 난 라디오 수리를 맡기러 간 이랑은 그 전파사에서 삼촌 대신 수리를 하고 있는 철수를 만난다  두 사람은 비행실험에 대해 이야기를 나누며 가까워진다  철수는 비행과 우주탐사에 대한 꿈을 이야기하고 이랑은 열정적으로 노력하는 철수를 보며 설렌다  한편  꿈과 재능이 넘치는 수민과 철수를 만나며 이랑은 자신의 미래에 대해 더욱 고민하게 되는데   ,animation
4,"모아나(패키지상품 : 더빙판 추가증정, 코멘터리+부가영상 제공)",모든 것이 완벽했던 모투누이 섬이 저주에 걸리자 바다가 선택한 소녀 모아나는 섬을 구하기 위해 머나먼 항해를 떠난다  저주를 풀기 위해서는 오직 신이 선택한 전설의 영웅 마우이의  이 필요한 상황  모아나는 마우이를 우여곡절 끝 설득해  운명적 모험을 함께 떠나는데   바다가 부르면 운명적 모험이 시작된다 ,animation
5,너의 이름은.(2023 재더빙판),꿈 속에서 몸이 뒤바뀐 도시 소년  타키 와 시골 소녀  미츠하   만난 적 없는 두 사람이 만들어가는 기적과 사랑에 관한 이야기  너의 이름은    잊고 싶지 않은 사람 잊으면 안 되는 사람 너의 이름은 ,animation
6,NULL,NULL,animation
7,겨울왕국 2(패키지: 자막판+더빙판+싱어롱+부가영상),어느 날 부턴가 의문의 목소리가 엘사를 부르고  평화로운 아렌델 왕국을 위협한다  트롤은 모든 것은 과거에서 시작되었음을 알려주며 엘사의  의 비밀과 진실을 찾아 떠나야한다고 조언한다   위험에 빠진 아렌델 왕국을 구해야만 하는 엘사와 안나는 숨겨진 과거의 진실을 찾아 크리스토프  올라프 그리고 스벤과 함께 위험천만한 놀라운 모험을 떠나게 된다  자신의  을 두려워했던 엘사는 이제 이 모험을 헤쳐나가기에 자신의  이 충분하다고 믿어야만 하는데   두려움을 깨고 새로운 운명을 만나다 ,animation
8,씽2게더,대국민 오디션 이후 각자의 자리에서 꿈을 이루고 있는 버스터 문 매튜 맥커너  과 크루들에게 레드 쇼어 시티에서 전 세계가 주목하는 사상 최고의 쇼가 펼쳐진다는 소식이 들려오고 버스터 문과 크루들은 도전에 나선다   그러나 최고의 스테이지에 서기 위한 경쟁은 이전과는 비교도 할 수 없을 만큼 치열하고  버스터 문은 완벽한 라이브를 위해 종적을 감춘 레전드 뮤지션 클레이 보노 를 캐스팅하겠다는 파격 선언을 하는데 ,animation
9,플레이모빌: 더 무비,진짜 장난감 세계에 빠지게 된 남매에게 이상한 나라의 앨리스보다 더 다양하고 판타지한 토이 어드벤처가 기다리고 있다  로봇  시크릿 에이전트  바이킹  요정  공룡 그리고 또  ,animation
10,토이 스토리 4(세트: 1~4편),장난감의 운명을 거부하고 떠난 새 친구  포키 를 찾기 위해 길 위에 나선  우디 는 우연  오랜 친구  보핍 을 만나고 그녀를 통해 새로운 세상에 눈을 뜨게 된다  한편   버즈 와 친구들은 사라진  우디 와  포키 를 찾아 세상 밖 위험천만한 모험을 떠나게 되는데 ,animation
11,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,아름다운 호주의 한 섬으로 신혼여행을 떠난 짱구네 가족  즐거운 시간도 잠시  수수께끼 원주민 가면족에게 사로잡혀 아빠가 사라진다   이 섬에는   년에 한 번 엄청난 보물을 얻을 수 있다는 전설이 있는데  그 보물을 여는 열쇠가 바로 아빠라고  여기에 보물을 노리는 트레저 헌터들까지 합세해 치열한 아빠 쟁탈전이 벌어지는데     위기에 처한 짱구네 가족은 무사  아빠를 되찾을 수 있을까 ,animation
12,장화신은 고양이: 끝내주는 모험,아홉 개의 목숨 중 단 하나의 목숨만 남은 장화신은 고양이  마지막 남은 목숨을 지키기 위해  어로의 삶 대신 반려묘의 삶을 선택한 그에게 찾아온 마지막 기회  바로 소원을 들어주는 소원별이 있는 곳을 알려주는 지도   잃어버린 목숨을 되찾고 다시  어로가 되기를 꿈꾸는 장화신은 고양이는 뜻밖의 동료가 된 앙숙 파트너  키티 말랑손   그저 친구들과 함께 라면 모든 게 행복한 강아지  페로 와 함께 소원별을 찾기 위해 길을 떠난다  그리고 소원별을 노리는 또 다른 빌런들과 마주치게 되는데   새해를 여는 끝내주는 모험이 시작된다 ,animation
13,드래곤 길들이기 3,영원한 친구  컵과 투슬리스의 활약으로 사람과 드래곤이 공존하며 평화롭게 살아가는 버크섬  새로운 드래곤  라이트 퓨어리 를 쫓아간 투슬리스를 찾다가  컵은 누구도 찾지 못했던 드래곤의 파라다이스   든월드 를 우연  발견하게 된다  하지만 평화도 잠시  역대 최악의 드래곤 헌터 그리멜의 등장으로 드래곤들의 안전과 버크섬의 평화까지 위협받기 시작하는데 ,animation
