,title,synopsis,category
0,볼케이노, 비상대책반                                           은   시의 상설기구로 긴급사태나 자연 재해시 반장이 시의 전 재원을 통재할 권한을 갖는다     의 상수도국 직원들이 지하 상수도 점검 도중 일곱명이 분사체로 발견되는 기이한 사건이 보고되나 사고조사에 착수한      경찰국 조사반은 정확한 원인조차 규명하지 못한다     비상대책센터        의 책임자 마이크 로크             토미 리 존스 분 는 직접 현장조사를 나섰으나 그 또한 정확한 원인을 파악하지 못한다  다만 지질학자인 에이미 반즈 박사                 앤 허쉬 분 만이 이상 징후를 발견하고 로크에게 알리려 한다  그러나 화산활동은 이미 시작되었고    시는 일대 혼란의 위기와 큰 재앙의 위험에 놓인다  화산의 폭발로 용암은 번화한     의 중심가로 흘러내리고 화산재는 도시를 뒤덮는다  로크는 캘리포니아 전 지역의 소방차와 수백대의 헬기를 이용  용암의 흐름을  차 저지선까지 차단한다는 작전을 수립 시행하나  더 크고 치명적인 용암의 줄기가 지하철의 선로를 따라 흐르고 있다는 사실을 모른다    분 후면 지하철이 끝나는 지점에서 용암의 대 분출이 예상된다는 지질학자 에이미 반즈 박사의 말을 전해들은 로크 비상대책 위원장은 절대절명의 위기에서     시와 수백만의 인명을 구해야만 하는데 ,horror
1,NULL,NULL,horror
2,기억의 밤,새 집으로 이사 온 날 밤 정체불명의 괴한들에게 납치된 형 유석  동생 진석은 형이 납치된 후 매일 밤 환청과 환각에 시달리며 불안해한다   납치된지   일째 되는 날 돌아온 유석은 그동안의 모든 기억을 잃었다고 말한다  하지만 돌아온 뒤로 어딘가 변해버린 유석을 의심하던 진석은 매일 밤 사라지는 형을 쫓던 중 충격적인 사실과 마주하게 되는데     두 남자의 엇갈린 기억 속 감춰진 살인사건의 진실을 찾아야만 한다 ,horror
3,NULL,NULL,horror
4,NULL,NULL,horror
5,어 퓨 굿 맨,쿠바의 관타나모 기지                                                에서 산티아고 사병이  명의 해병에게 거친 폭행 끝에 죽는 사건이 발생한다  이 사건은 즉각 워싱턴에 보고되고  합의에 의한 사건 해결이 뛰어난 캐피 중위                                    톰 크루즈 분 에게 맡겨진다  그는 이 사건을 위해 겔로웨이 소령                                       데비 무어 분 과 한 팀이 되는데  겔로웨이는 캐피와 달리 합의보다는 진실을 추구하기 때문에 두 사람은 매번 충돌한다  하지만 그녀에게 떠밀려 조사를 계속하던 캐피는 사건의 심각성을 인지하게 되고 이 사건을 법정으로 가져가야 한다는 결론을 내린다   문제의  명의 해병대는 직속 상사 캔드릭                                     키퍼 서덜랜드 분 의 비공식적인 명령를 받은 것뿐이라 하지만  캔드릭이나 제셉 장군                           잭 니콜슨 분 은 그 사실을 부인하고  유일한 증인 마킨슨                                                   월쉬 분 의 권총 자살로 사건은 더욱 미궁에 빠진다  그러나 재판이 진행됨에 따라 캐피는 심판대에 올라야 할 것은 군부 자체가 아닌 제셉 개인이라는 사실을 깨닫는다  결국 캐피는 제셉을 증언대에 세우고 마지막 싸움을 벌이는데 ,horror
6,12 몽키즈,서기     년 미래의 인류는 바이러스 감염으로 인해    가 멸망하고 소수의 생손자들은 지상에서의 생활을 포기한 채 지하 세계에서 생활하게 된다  감옥에 수감되어 있는 제임스 콜             브루스 윌리스 분 은 자원 임무를 띠고 지상으로 나가게 되고 그곳에서 사자와 여러 동물들이 배회하는 것을 보며     몽키즈 란 단체의 마크를 보게 된다  탐사업무를 끝내고 돌아온 제임스에게 일련의 과학자들은 그에게 인류의 지상회복을 도와준다면 완전 사면을 해주겠다고 제의한다  결국 그는 시간을 거슬러 올라가 바이러스가 퍼지게 된     년으로 보내진다  그러나 어떤 착오로 인해     년으로 보내지고 그곳에서 경찰을 부상입 는 등 말썽을 피워 정신 병원에 수감된다  그는 곧 인류가 바이러스에 의해 멸망할 것이라고 설득하지만 아무도 그의 말을 믿으려 하지 않았다  그의 담당의사인 캐서린 레일리                     매들린 스토우 분  박사는 그를 치료하면서 어디서 본 것 같은 느낌을 갖는다  그리고 제임스와 같은 병동에 수감되어 있는 제프리 고인즈                 브래드 피트 분 라는 사람은 부친이 대단  유명한 바이러스 연구학자로 아버지에게 연락이 닿으면 언제든지 나갈 수 있다고 큰소리 친다    를 통해 인간들의 폭력을 본 제임스는 혼잣말로 인류가 멸망을 자초한 것이라고 말하자 제프리는 그에 동조하며 인류는 바이러스 같은 것으로 망해야 한다고 말한다  제임스는 제프리의 도움으로 탈주하지만 다시 붙잡혀 감옥에 수감 도중 미래로 돌아간다  과학자들이 제시한 자료를 통해 제프리가    몽키즈라는 단체의 주요 인물임을 알아내어 제임스는 다시     년으로 보내진다  그러나 실수로     년대의 프랑스 전쟁터로 떨어져 위기를 맞게 된다   스포일러 주의  위기의 순간 그는 다시     년으로 보내지고  년만에 레일리 박사를 만나게 된다  제임스는 자신의 말을 믿지 않았던 그녀에게     년 전쟁터에서 자신이 위기에 순간에 찍혔던 사진으로 진실에 대한 확신을 주지만 레일리 박사의 납치 사건으로 경찰의 추격을 받는다  제임스가 미래에서 다시 돌아왔을 때 제프리 일당이 한 일은 동물원에 갇혀있던 동물들을 풀어놓는 장난에 불과하다는 것을 알게 된다  바이러스를 확산시킨 진짜 범인은 제임스가 어려서부터 꿈에서 보아왔던 제프리 부친의 조수라는 것을 알게 되어 공항을 탈출하려던 그를 막으려 한다 ,horror
7,NULL,NULL,horror
8,NULL,NULL,horror
9,분노의 질주: 언리미티드,경찰이었던 브라이언 폴 워커 은 미아 조다나 브류스터 와 함께 도미닉 빈 디젤 을 탈옥시키고  함께 국경을 넘어 브라질의 리우 데 자네이루로 도주한다  자유를 위한 마지막 한방  최후의 미션을 준비하는 멤버들은 이들을 죽음으로 몰아 놓으려는 음모에 휩싸여 궁지에 몰리게 되는데    한편 절대 타겟을 놓치지 않는 냉철한 정부 요원 홉스 드웨인 존슨 는 도미닉과 브라이언을 쫓던 중 이들의 둘러싼 커다란 음모가 있음을 직감하게 되고 이들간의 쫓고 쫓기는 숨막 는 대결이 시작된다 ,horror
10,NULL,NULL,horror
11,메가로돈,국제 해저 관측 프로그램으로 일환으로 심해를 탐사 중인 해저 탐험대는 정체 모를 거대 생물에게 공격을 당한다  긴급 투입된 심해 구조 전문가 조나스 제이슨 스타뎀 는 그것이    만년 전 멸종된 것으로 알려진  메가로돈 임을 주장한다  아무도 믿으려 하지 않지만  조나스는 역사상 가장 위대하고 가장 거대한 포식자와 두 번째로 마주하는 것인데 ,horror
