,title,synopsis,category
0,투스카니의 태양,베스트 셀러 작가인 프란시스는 한 순간에 남편으로부터 이혼당하고  집까지 빼앗긴다  희망이라고는 눈꼽만치도 찾아볼 수 없던 그녀에게 친구 패티가 건네준 이탈리아 여행 티켓  무작정 떠난 그곳에서 기적처럼 캐서린이라는 여자를 알게 되고  얼떨결에  브라마솔레 라는 이름의 빌라를 구입한다  그런데    년이나 된 이 빌라는 손볼 곳이 한두 군데가 아니다  집을 소개해 준 부동산업체 마티니는 집을 수리해 줄 인부들을 소개시켜 주고  프란시스는 인부들과 마을 사람들과 집 꾸미기에 여념이 없다  그러나 여전  외로운 그녀는 신비로운 여인 캐서린과 기적 같은 미소의 마르첼로를 만나게 되는데    과연 그녀의 태양은 다시 높이 솟아 오를 수 있을 것인가 ,melo
1,나의 특별한 사랑 이야기,완소남 윌 헤이즈 라이언 레이놀즈 는 자신을 믿고 따르는 사랑스러운 여친 에밀리가 있다  오랜 시간을 함께한 여자 친구이지만  정치인으로서의 성공을 꿈꿔왔던 윌은 그녀를 두고 홀로 뉴욕행에 오른다  그리고 에밀리가 첫 사랑이자 마지막 사랑이라 믿었던 윌에게 또 다른 사랑이 찾아 오는데   뉴욕에서 만난 섹시하고 지적이기까지 한 저널리스트 섬머  그녀의 거침없는 유혹에 윌의 마음은 흔들린다  오랜 시간을 함께 한 첫사랑이냐 매력적인 섬머냐 둘 사이에서 고민하는 사이  자신을 이해하며 고민 상담을 해 주는 편한 친구 에이프릴 또한 사랑으로 느껴지는데  너무 다른 매력의 그녀들  과연 윌은 진정한 사랑을 찾을 수 있을까 ,melo
2,가위손,화장품 외판원 펙 다이안 웨스트 은 마을 언덕 외딴 성에서 상처투성이 창백한 얼굴과 날카로운 가위손 때문에 외롭게 살고 있는 에드워드 조니 뎁 를 만나 자신의 집으로 데려온다  평범한 일상에 무료해하던 마을 사람들에게 큰 관심거리가 된 에드워드  펙의 딸 킴 위노라 라이더 을 만나 첫눈에 사랑에 빠지지만 그녀의 남자친구 질투와 이웃들의 편견으로 도둑으로 몰리며 더 큰 오해에 빠지게 되는데   ,melo
3,미드나잇 인 파리,약혼자  이네즈  레이첼 맥아담스 를 두고 홀로 파리의 밤거리를 배회하던  길  오웬 윌슨 은 종소리와 함께 홀연  나타난 차에 올라타게 되고 그곳에서     년대를 대표하는 예술가들과 조우하게 된다   그 날 이후 매일 밤     년대로 떠난  길 은 평소에 동경하던 예술가들과 친구가 되어 꿈 같은 시간을 보내게 되고 헤밍웨이와 피카소의 연인이자 뮤즈인  애드리아나  마리옹 꼬띠아르 를 만나게 된다  시간이 지날수록  길 은 예술과 낭만을 사랑하는 매혹적인 그녀에게 빠져들게 되는데   세기를 초월한 사랑은 이뤄질 수 있을까 ,melo
4,아파트 열쇠를 빌려드립니다,버드 잭 레몬 분 는 소심하지만 성실하고 착한 뉴욕의 종합보험회사 직원이다  독신인 그는 시내에 조용한 아파트를 얻어서 살고 있는데  본의 아니게 회사 임원들을 상대로 그 아파트를 빌려주게 된다  그로 인해 생활에 피해가 많지만  원래 소심한 성격에다가 상대가 모두 상당한 영향력을 가지고 있는 사람들이라  회유와 협박에 번번  집을 내줄 수 밖에 없다  한편  그는 엘리베이터 걸인 프랜 셜리 매클레인 분 에게 은근  마음을 두고 있고  프랜도 그에게 상당  호의적이다  아파트를 빌리는 임원들의 도움으로 그는 승진 후보에 오르고  인사권자인 쉘드레이크 전무를 만나는데  뜻밖에도 쉘드레이크 전무는 그의 비밀을 다 알고 있었고  전무는 그것을 약점으로 잡아서 자기도 버드의 방을 빌린다  버드는 방을 빌려주는 대가로 받은 뮤지컬 티켓으로 프랜에게 데이트 신청을 하지만 바람만 맞고 만다  회사의 크리스마스 파티에서 프랜과 화해할 기회가 생겼지만  우연  쉘드레이크가 자기 아파트로 데려오는 여자가 프랜이라는 사실을 알고는 다시 그녀로부터 멀어진다  그런데 쉘드레이크의 변심으로 상심한 프랜이 크리스마스이브에 버드의 아파트에서 약을 먹고 자살을 기도하는데  마침 버드가 들어와서 생명을 구해준다  이 일로 버드는 온갖 오해와 질시를 받지만  쉘드레이크와 프랜을 위해서 자기 혼자 모든 모욕을 참으며  그 와중에 자기가 진정으로 프랜을 사랑하고 있음을 깨닫는다  회사로 첫 출근 한 날 아침 그녀와 헤어지려는 전무에게 이 사실을 고백하려고 가는데  공교롭게도  전무는 프랜과의 외도가 들통나 집에서 쫓겨나왔다  다시 프랜을 포기한 버드는 제야의 밤을 프랜과 지내기 위해서 아파트를 빌려 달라는 쉘트레이크의 청을 거절하고 직장을 그만둔다  집으로 돌아온 버드는 아무 계획없이 짐을 싸는데  이 얘기를 쉘드레이크로부터 전해들은 프랜은 진정 자기를 사랑하는 사람이 누구인지를 깨닫고  버드에게로 달려와 두 사람은 제야의 밤에 카드 게임을 한다 ,melo
5,NULL,NULL,melo
6,시애틀의 잠 못 이루는 밤,행복한 가정을 꾸리던 샘              톰 행크스 분 에게 비극이 닥친다  아내                 캐리 로웰 분 가 암으로 죽은 것이다  크리스마스 이브  신문 기자 애니             맥 라이언 분 는 이상적인 남자 월터         빌 풀만 분 와 약혼했음을 가족들에게 발표한다  애니는 차를 몰고 가다 라디오를 듣는데  샘이 죽은 아내에 대한 사랑을 회상하는 내용이 흘러나온다  샘의 아들 조나                로스 맬링거 분 가 아내를 잃고 실의에 빠진 아버지를 보다 못해 라디오 방송에 전화를 하게 된 것이었다  애니는 샘이 자신의 운명적인 짝이 아닐까 궁금해 한다  운명의 남자가 따로 있을지도 모른다는 생각에 월터에 대한 마음은 조금씩 식어간다  애니는 샘이 자기 짝인지 확인하기 위해 월터를 속이고 멀리 시애틀까지 날아가 이들 부자의 다정스런 모습에 흐뭇해 하지만  다른 여자를 만나는 실망스러운 장면을 목격하고 오해와 함께 집으로 돌아온다  운명적인 만남이란 건 없다는 결론을 내린 애니는 다시 월터에게 마음을 돌리려 하지만 그건 불가능하다는 걸 확인하게 되고 월터에게 작별을 고한다  그리고 그 순간  엠파이어스테이츠 빌딩에서 드디어 이들 부자와 운명적인 만남을 갖게 되는데 ,melo
7,NULL,NULL,melo
8,5일의 마중,문화대혁명의 시기  가슴 아픈 이별을 겪은 펑완위 공리 와 루옌스 진도명   가까스로 풀려난 루는  일에 집에 간다는 편지를 보낸 후 돌아왔지만 아내는 남편을 알아보지 못하고 딸은 아빠에 대한 원망으로 가득 차 있다  그런 가족의 곁을 묵묵  지키는 루  그리고 오늘도 펑은 달력에 동그라미를 친다    일에 루 마중 나갈 것   과연 그들의 사랑은 다시 시작될 수 있을까 ,melo
9,첨밀밀,    년 상해  홍콩행 열차 속에서 소군 여명 분 과 이요 장만옥 분 의 운명적 만남은 시작된다  그러나 그들의 유일한 공통점은 대만 최고의 가수 등려군을 좋아한다는 것과 자신의 꿈을 위해 홍콩으로 향하고 있다는 것 뿐이다  낯선 홍콩의 거리에 떨어진 두사람은 길잃은 유성처럼 서로 의지하고 그리고 사랑으로 빠진다  그러나 소군에게는 홍콩에서 돈을 벌면 결혼하기로 한 소정이라는 약혼녀가 있었고  이요에게는 돈을 벌어 호화로운 생활을 누리겠다는 야심한 꿈이 있었다  이요는 지금까지 모은 돈으로 장사를 시작하지만 실패하고  빚을 지게 된다  소군은 이런 이요에게  이 되어 주고 싶지만  이요는 소군의 마음이 부담스럽기만 하다  그런 이요에게 돈많은 암흑가 보스 표형이 나타나고  조건없이 다가오는 소군의 천진한 사랑과 불안한 미래 속에 갈등하던 이요는 소군의 곁을 떠나고 만다      년  표의 애인이 된 이요는 소군의 결혼식에 참석하여 소군과  년만에 재회하게 된다  하지만 이미 소군의 곁에는 소정이라는 아내가 있고  이요의 곁에는 표가 있다  세월을 거스른 듯 서로의 감정이 변하지 않았음을 확인한 두사람은 자신들의 사랑을 위해 새로운 곳으로 도피를 계획한다  그러나 이요의 애인에게 갑작스런 사고가 일어나고  사랑과 이성 사이에서 갈등하던 이요는 결국 표와 함께 떠나 버리는데 ,melo
