,title,synopsis,category
0,그녀,다른 사람의 편지를 써주는 대필 작가로 일하고 있는  테오도르 는 타인의 마음을 전해주는 일을 하고 있지만 정작 자신은 아내와 별거 중인 채 외롭고 공허한 삶을 살아가고 있다   어느 날  스스로 생각하고 느끼는 인공지능 운영체제  사만다 를 만나게 되고  자신의 말에 귀를 기울이며 이해해주는  사만다 로 인해 조금씩 상처를 회복하고 행복을 되찾기 시작한  테오도르 는 어느새 점점 그녀에게 사랑의 감정을 느끼게 되는데   ,melo
1,NULL,NULL,melo
2,늑대아이,평범한 여대생  하나 는 강의실에서 우연  만나게 된  그 에게 반하게 되고  곧 사랑에 빠지게 된다  하지만  그 는 평범한 사람이 아닌 늑대인간이었다  너희가 늑대아이라는 것은 모두에게 비밀이야  늑대인간과의 동화 같은 사랑 후에 남은 것은 두 아이뿐    눈 내리는 날에 태어난 누이  유키   비 내리는 날 태어난 동생  아메   두 아이에게는 커다란 비밀이 있는데    바로 흥분   하면 귀가 쫑긋  꼬리가 쏘옥  나오는 늑대아이라는 것  남들과 조금 다른 육아  남들과 살짝 다른 고민  신비로운 운명을 살아가는 남매와 특별한 두 아이를 키우는 엄마의 이야기가 시작됩니다 ,melo
3,러브 액츄얼리,사랑은 어디에나 있습니다  지금 사랑하고 있는 이들  사랑을 준비하는 이들  그리고 지나간 사랑에 아파하는 이들 모두 소리없이 찾아 온 사랑에 울고 웃으며 그 마법같은 설렘을 기다립니다  당신은 지금 어떤 사랑을 하고 있나요  열한개의 다른 사랑이 당신 곁으로 찾아갑니다 ,melo
4,프로포즈,성공가도를 달리는 뉴욕의 출판사 편집장인 마가렛 산드라 블록 과 그녀가 가혹하게 부려 먹어온 부하직원인 앤드류 라이언 레이놀즈 가 이 수상한 청혼의 당사자들이다  마가렛이 모국인 캐나다로 추방당할 위기에 처하자 앤드류에게 자신과 결혼해 줄 것을 명령하고  앤드류 또한 승진이란 짜릿한 대가에 혹한 나머지 마녀 같은 상사의 약혼자 행세를 하면서 박장대소의 이야기를 부풀려간다  전미 박스오피스  위  재밌는 걸로 순위를 매긴다면 단연 올해 최고의 작품으로 손꼽 는 화제작  당신은 웃음 빵빵터지는 이 짜릿하고 달콤한 올해 최고의  프로포즈 를 거절 할 수 있겠는가 ,melo
5,NULL,NULL,melo
6,소년시절의 너,시험만 잘 치면 멋진 인생을 살 수 있다고 가르치는 세상에서 기댈 곳 없이 세상에 내몰린 우등생 소녀  첸니엔 과 양아치 소년  베이   비슷한 상처와 외로움에 끌려 서로에게 의지하게 된 두 사람은 수능을 하루 앞둔 어느 날   첸니엔 의 삶을 뒤바꿔버릴 거대한 사건에 휘말리게 된다   첸니엔 만은 평범하고 행복하게 살길 바라는  베이 는 그녀의 그림자가 되어 모든 것을 해결하기로 마음 먹는데    고마워  내 세상의 전부  소년시절의 너  ,melo
7,NULL,NULL,melo
8,먹고 기도하고 사랑하라,안정적인 직장  번듯한 남편  맨해튼의 아파트까지 모든 것이 완벽해 보이지만 언젠가부터 이게 정말 자신이 원했던 삶인지 의문이 생긴 서른 한 살의 저널리스트 리즈  결국 진짜 자신을 되찾고 싶어진 그녀는 용기를 내어 정해진 인생에서 과감하게 벗어나 보기로 결심한다  일  가족  사랑 모든 것을 뒤로 한 채 무작정 일년 간의 긴 여행을 떠난 리즈  이탈리아에서 신나게 먹고 인도에서 뜨겁게 기도하고 발리에서 자유롭게 사랑하는 동안 진정한 행복을 느끼고 있는 자신을 발견하게 되는데  이제 인생도 사랑도 다시 시작할 수 있을까 ,melo
9,사랑이 무서워,넘치는 시식 능력 외에는 외모  학벌  패션 센스까지 모조리 평균 이하인 홈쇼핑 시식 모델 상열 임창정 은 잘나가는 동료 모델 소연 김규리 을 짝사랑한다  하지만 얼굴이면 얼굴  외모면 외모 빈틈 없이 완벽한 그녀의 눈에 상열은 그저 만만한 동료일 뿐  비가 내리는 야심한 밤 소연은 만만한 상열을 불러내 자신의 말 못할 고민을 털어놓는다  소연과 밤이 새도록 소주잔을 기울이던 상열은 이튿날 영문도 모른 채 호텔방에서 알몸으로 깨어난 자신을 발견하고  꿈에 그리던 소연과 꿀 같은 하룻밤을 보냈다는 생각에 쾌재를 부른다  하지만 소연은 그런 상열에게 폭탄발언을 하는데  오매불망 그녀가 하룻밤에 무너졌다  도 대 체 왜 ,melo
10,카사블랑카,중동에 위치한 요지  모로코의 카사브랑카는 전란을 피하여 미국으로 가려는 사람들의 기항지로 붐비고 있다  이곳에서 술집을 경영하는 미국인 릭 브레인 험프리 보가트 분 은 이런 와중에 떼돈을 번 유지이다  어느 날 밤  반나치의 리더인 라즐로 폴 헨레이드 분 와 그의 아내 일리자 잉그리드 버그만 분 가 릭의 술집으로 찾아온다  이들 부부는 릭에게 여권을 부탁하러 온 참이었는데 일리자를 본 릭은 깜짝 놀란다  꿈같던 파리 시절  릭과 일자는 사랑을 누비던 사이로 잊혀졌던 불꽃이 일자와 릭의 가슴을 뒤흔든다  이들의 사연을 아는 피아노 주자인 샘만이 두 사람의 추억의 곡을 연주하여 이들이 놀라게 한다  과거의 이루지 못한 옛 사랑을 위해 일리자를 붙잡아 두고 픈 생각에 번빈하던 릭은 처음엔 냉대하던 쫓기는 몸인 라즐로에게 일리자가 절실  필요함을 알고 이들을 도울 결심을 한다  릭은 끈질긴 나치의 눈을 피하여 경찰 서장 끌로드 레인스 분 을 구슬러 두사람의 패스포트를 준비한다  이윽고 이별의 시간이 오고 온갖 착잡한 마음을 뒤로하고 릭과 일리자는 서로를 응시한 채 일자는 트랩을 오르고 릭은 사라지는 비행기를 한 동안 바라본다 ,melo
11,전망 좋은 방,여행지 피렌체에서  전망 좋은 방 을 루시에게 양보한 조지는 충동적이고 열정적인 몽상가  그녀의 약혼자는 여성을 예술품처럼 소유하려는 보수적인 세실  관습과 자유로운 삶 사이에서 갈등하며 진정한 사랑을 선택하려는 루시  고지식한 사촌 샬롯의 가이드 없이 그녀는 지도 밖으로의 여행을 시작한다 ,melo
12,포커스,베테랑 사기꾼  니키  윌 스미스 는 사기의 기술을 배우기 위해 찾아온 신참내기 사기꾼  제스  마고 로비 와 사랑에 빠지지만 너무 가까워지는 것이 두려워 일부러 그녀를 떠난다  그리고  년 후  부에노스 아이레스에서 마주치게 된 두 사람이 동시에 한 명의 백만장자를 노리게 되면서 일이 꼬이게 되는데 ,melo
13,NULL,NULL,melo
14,삼생삼세 십리도화,청구 여제 백천은 동해 왕자 탄생연에 참석하게 되고  사별한 아내 소소를 잊지 못한 야화 태자와 그의 아들 아리를 만난다  야화와 아리가 청구에 찾아와서 막무가내로 함께 살자고 한다  백천은 서서  마음을 열고 결혼식을 준비하지만 야화의 전처 소소의 정체를 알게 되면서 걷잡을 수 없는 혼란에 빠지는데 ,melo
15,NULL,NULL,melo
16,에비에이터,조각같이 아름다운 외모  총명한 두뇌  그리고 부모로부터 물려받은 막대한 재산으로   세의 나이에 억만장자가 된 하워드 휴즈  그러나 그는 현재에 만족하지 않는다  그는 모두가 불가능이라고 부른 영역에 자신의 야망을 건다  가장 먼저 선택한 것은 영화  기라성같은 할리웃 제작자들의 비웃음과 영화계의 냉대에도 불구하고  년의 촬영기간   년의 후반작업 기간이라는 어마어마한 자본과 제작공정 끝에  지옥의 천사들 을 발표한다  그리고 할리웃의 모든 흥행 역사를 갈아치운다  세상의 감탄  그러나 놀라움은 출발에 불과했다   영화계의 마이다스 로 떠오른 하워드 휴즈는 당대 최고의 섹스심벌로 추앙받는 여배우들을 차례로 발굴해낸다  그리고 그녀들은 금새 하워드 휴즈의 매력에 사로잡혀 연인이 돼버린다  진 할로우  캐서린 헵번  에바 가드너    서로 다른 매력의 여배우들이 그의 주변에서 맴돌고 각종 잡지와 매스컴의 표적이 된 휴즈  그러나 사랑에 머무르기엔 그의 야망은 너무 거대했다  어려서부터 비행기 조종 취미를 가졌던 하워드는 최고의 엔지니어들을 모아 새로운 비행기들을 생산해낸다  마침내 세계 비행기록을 경신하며  전 세계에서 가장 빠른 남자 의 타이틀을 얻는다  그리고 오늘날까지 가장 긴 날개를 가진 비행기로 기록되는  헤라클레스 를 완성하기에 이른다  전 세계에서 가장 큰 항공사중 하나인     항공을 인수하며 세계 굴지의 항공재벌이 되지만    생각지 못했던 음모와 시련이 그를 괴롭 다  그리고  아무도 모르는 그의 내면의 비밀이 서서  베일을 벗는데   ,melo
17,NULL,NULL,melo
18,리스본행 야간열차,오랜 시간 고전문헌학을 강의 하며 새로울 게 없는 일상을 살아온  그레고리우스  제레미 아이언스 는 폭우가 쏟아지던 어느 날  우연  위험에 처한 낯선 여인을 구한다  하지만 그녀는 비에 젖은 붉은 코트와 오래된 책 한 권    분 후 출발하는 리스본행 열차 티켓을 남긴 채 홀연  사라진다   그레고리우스 는 난생 처음 느껴보는 강렬한 끌림으로 의문의 여인과 책의 저자인  아마데우 프라두  잭 휴스턴 를 찾아 리스본행 야간열차에 몸을 싣게 되는데 ,melo
19,밤은 짧아 걸어 아가씨야, 아  선배  또 만났네요    어쩌다 지나가는 길이었어    천진난만한 검은 머리 아가씨를 남몰래 좋아하는 선배는 오늘도 그녀의 관심을 받기 위해 우연을 가장한  최대한 그녀의 눈앞에서 알짱거리기  일명 최눈알 작전을 이어간다   봄에는 폰토초에서 여름은 헌책시장에서 매운 음식 먹기 대회  대학축제가 한창인 가을 그리고 지독한 독감에 시달리는 겨울까지  단 하룻밤  그녀의 발자취를 따라간 선배는 점점 기이한 사건에 휘말리게 되는데  이렇게 만난 것도 어떤 인연     월  위풍당당 로맨틱 엔진 풀가동  ,melo
20,나의 행복한 결혼,사이모리 가문의 능력을 이어받지 못해 집안의 미움을 받던  미요 는 쿠도 가문의 당주이자 냉정한 이능력자  키요카 와 갑작스러운 정략결혼을 하게 된다   원하지 않은 정략결혼으로  미요 를 냉대하던  키요카 는 이전의 약혼자들과는 다른 그녀의 모습에 점차 빠져들게 되고   미요  역시 무자비한 줄로만 알았던  키요카 의 다정한 모습에 자꾸 설레기 시작한다   그렇게  키요카 와  미요 가 서로의 마음을 알아가던 중  미요 는 자신에게 숨겨진 능력이 있다는 것을 깨닫게 되고  그녀의 능력은 두 사람의 행복한 결혼을 방해하게 되는데   원치 않은 정략결혼  그 이후 진정한 사랑이 시작되었다 ,melo
21,NULL,NULL,melo
22,해시태그 시그네,카페 바리스타로 따분한 인생을 살던  시그네 에겐 행위 예술가로 매거진 표지를 장식한 남자친구  토마스 가 있다   점점 유명해지는  토마스  옆에서 자꾸만 소외당하던  시그네 는 인터넷에서 발견한 정체불명의 알약으로 남자친구의 사랑은 물론  세상의 관심까지 독차지할 황당한 계획을 세운다 ,melo
23,NULL,NULL,melo
