,title,synopsis,category
0,해피 피트,가슴으로 부르는 노래  하트송 으로 구애하는 펭귄왕국  춤에는 특별한 재능을 가졌지만 노래만은 세계 최악인 음치펭귄 멈블 엘리야 우드 이 살고 있다  멈블의 엄마 노마 진 니콜 키드먼 은 아들의 탭 댄스가 귀엽다고 생각하지만 아빠 멤피스 휴 잭맨 는 멈블이 펭귄답지 못하다고 여긴다  멈블 역시 무리 중에서 노래를 가장 잘하는 여자친구 글로리아 브리트니 머피 에게 구애할 수 없는 자신이 서글프다  어느 날 멈블은 너무나 튀는 탭댄스 실력이 펭귄왕국의 질서를 어지럽 다는 이유로 추방당하고  우연  또 다른 펭귄 종족인 라몬 로빈 윌리암스 과 그의 일당을 만난다  이제 멈블은 자신의 현란한 발 동작에 매료된 라몬 일당과 함께 광활한 얼음대륙을 넘어 세상을 행복하게 만들 특별한 여행을 시작한다 ,animation
1,볼트(패키지: 자막판+더빙판),슈퍼독  볼트 는 온갖 모험과 위험으로 가득 찬 흥미 진진한 하루 하루를 보낸다  단  그가 카메라 앞에 있는 순간까지만  최고의   스타 볼트가 어느 날 우연  헐리우드 촬영장을 떠나 머나먼 뉴욕까지 오게 되면서 견생     최대의 도전이 시작된다  그의 주인이자 연기 파트너인  페니 에게 돌아가려면  미국 대륙을 가로질러야만 하니까  믿을 거라곤    속 멋진 전투 기술과 초능력밖에 없는데 그마저도 볼트의 착각일 뿐  그가 뛰어든 현실 세상에선 무용지물이다  그래도 다행인지 불행인지  볼트는 심상치 않은 동지들을 만나게 된다  왕년에 사랑 받던 고양이였지만 지금은 버림받고 좀 까칠해진  미튼스   엄청난    매니아이자 볼트의 열혈 팬인 햄스터  라이노  가 바로 그들  그리고 이 어설픈 두 친구와 함께하는 우리의 액션 영웅 볼트의 완전  리얼 액션 어드벤처 가 시작된다 ,animation
2,트롤: 밴드 투게더,최애 아이돌 그룹 재결합 초읽기  우리 함께하면 더 좋잖아  전 세계 모든 트롤을 열광케 했던 최고의 아이돌 그룹  브로존   역대급 무대 실수와 형제 간의 불화로 결국 해체한 뒤  모두에게 잊혀 간다  그러던 어느 날   브로존 의 황금막내  브랜치 는 메인보컬  플로이드 가 슈퍼스타  벨벳 과  비니어 에게 잡혀 재능을 빼앗기고 있다는 소식을 듣는다  그를 구하기 위해서는 흩어져 있는  브로존 을 재결합하고 완벽한 화음을 되찾아야 하는데 ,animation
3,몬스터 패밀리 2,몬스터에서 인간으로 겨우 돌아온  위시본  패밀리  새 가족이 된 전설 속 몬스터  바바 야가 와  렌필드 의 결혼식 날  그들은 슈퍼 소녀  밀라 에게 납치당한다  이들뿐 아니라 드라큘라  예티  네시  그리고 킹 콩가까지    위시본  패밀리는  밀라 에 의해 전 세계 몬스터들이 납치된 것을 알게 되는데  몬스터들을 구하기 위해 다시 몬스터로 변한  위시본  패밀리  과연  위시본  가족은 몬스터들을 구하고 다시 인간으로 돌아갈 수 있을까 ,animation
4,극장판 헬로카봇 : 달나라를 구해줘!,평화로웠던 지구에는 타워크레인  우주정거장이 사라지고  달의 뒷면에서 살던 토끼족 마을은 외계 로봇의 공격으로 위기에 처하게 된다  이 모든 것은 바로 지구를 정복하려는 치올라 외계인들의 공격이었던 것   평화를 수호하는 차탄과 카봇들은 달을 넘어 지구까지 혼란에 빠뜨린 치올라 외계 군단에 맞서기 위해 달나라로 떠나게 되는데    지구와 달을 구하기 위한 카봇과 토끼족들의 지상최대 연합작전이 시작된다 ,animation
5,천년여우, 도쿄의 마돈나 라 불리던 전성기를 뒤로 하고 은막 뒤로 사라진 전설적인 여배우  후지와라 치요코   그 발자취를 좇는 다큐멘터리를 제작하려는  타치바나 겐야 는 그녀의 작품을 수십 번도 더 본 열혈 팬이다  가장 소중한 것을 열 수 있다는 열쇠를 앞에 두고  평생에 걸쳐 소중  품어온  치요코 만의 이야기가 시작된다      년 관동대지진과 함께 태어난 그녀의 인생에는 영화가 있고  한 남자가 있고  천 년이 지나도 빛 바래지 않을 깊은 사랑이 있다 ,animation
6,갓파 쿠와 여름방학을,여름방학을 앞둔 어느 날  초등학생  코이치 는 강가에서 신기한 모양의 돌을 발견한다  그런데 이 돌에서 환상의 동물 갓파가 깨어나고   코이치  가족들은 그에게  쿠 라는 새로운 이름을 붙여준다  이렇게 한 식구가 된 그들은 즐겁고 신나는 여름날을 보낸다  하지만 도시 사람들의 눈을 피해 숨어 다녀야 하는  쿠 는 갓파 친구들과 함께했던 자연에서의 삶을 그리워한다  엄마를 겨우 설득한  코이치 는  쿠 와 함께 대자연으로 여행을 떠나지만  갓파 친구를 만나지 못한 채 집으로 되돌아온다   그런데 이때  오키나와에서 온 수상한 편지가 집으로 도착하는데   과연  쿠 는 갓파 친구를 찾을 수 있을까 ,animation
7,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,짱구의 엉덩이에 지구의 운명이 걸렸다   짱구의 집에 불시착한    의 주인 외계인  덩덩이    나스파디  별에서 온  덩덩이 는 무시무시한  꼬마꼬마 파워 로 짱구의 엄빠를 어린이로 만들어버린다  엄빠를 다시 어른으로 되돌리기 위해  덩덩이 의 아빠를 만나러 떠나지만 연락이 닿지 않고  심지어 지구를 위협하는 외계인의 음모까지 드러나기 시작하는데      짱구의 엉덩이에 숨은 외계인  덩덩이 와 가족들의 스펙터클한 대모험이 펼쳐진다 ,animation
8,하늘에서 음식이 내린다면,먹을 거라고는 정어리 밖에 없는 작은 도시  꿀꺽퐁당  섬을 위해 허당 과학자  플린트 는 물을 음식으로 바꾸는  슈퍼음식복제기 를 발명한다  하지만 실험도중 기계는 하늘로 날아가고  모든 것이 실패로 돌아갔다고 생각한 순간 마을에는 맛있는  햄버거 비 가 내리기 시작한다  하늘로 올라간  슈퍼음식복제기 가 작동을 시작한 것  그 때부터 섬에는 핫도그  와플  치킨  아이스크림 등 맛있는 음식들이 매일매일 내리고 사람들은 달콤한 행복에 빠진다  하지만 점점 많은 음식들을 요구하는 사람들과 섬을 관광지로 개발하려는 탐욕스러운  시장 의 욕심으로 인해 기계는 점차 멋대로 작동하기 시작한다  그 결과 집채만한 팬케이크와 사람만한 핫도그 비가 내리는 등 점점 거대해지는 음식들로 인해 도시는 초유의 재난 상황을 맞게 된다   플린트 는 이 사태를 해결하기 위해 음식 기상캐스터  샘   옛날엔 얼짱 모델  베이비 브렌트   베프 원숭이  스티브  와 함께 기계를 파괴하기 위해 하늘로 향하는데 ,animation
9,해수의 아이,기다리던 방학 첫날부터 친구와 다퉈 핸드볼팀에서 제외된  루카   속상한 마음을 달래려 어린 시절 추억이 깃든 수족관으로 향한 루카는 그곳에서 신비한 바다소년  우미 와  소라 를 만난다    소중한 약속은 말로 할 수 없어  루카는 바다 속 듀공 무리에서 자란 두 소년과 누구도 본 적 없는 바다의 축제를 찾아 나서고  빛나는 바다생물들이 함께한 그 길에서 소년  소녀만의 비밀이 생기는데  그렇게 영원  잊을 수 없는 길고 긴 여름이 시작되었다 ,animation
10,슈렉 2, 옛날 옛날   겁나먼 왕국 의 왕과 왕비에게 어여쁜 딸이 태어났습니다  온나라 백성들이 모두 기뻐했습니다  그러나 해가 지자마자  공주는 무시무시한 마법에 걸리게 되었고  그런 일이 매일 밤마다 계속되었습니다  그들은 요정 대모에게 간절  도움을 요청했고  요정은 그들로 하여금 공주를 높은 탑에 가두도록 하였습니다  꽃미남 챠밍 왕자의 키스를 기다리면서 말입니다  바로 그가 목숨을 걸고 며칠 밤낮을 걸쳐  혹한과 뜨거운 사막을 헤치고 용이 지키고 있는 성으로 향하는 위험한 여행을 기꺼이 떠난 인물인 것입니다  왜냐하면 그는 이 나라에서 최고로 용맹할 뿐더러  얼굴까지 잘 생겼으니까  그의 키스로 무서운 저주를 푸는 것은 바로 그의 숙명인 것입니다  홀로 가장 높은 탑의 가장 높은 방으로 올라가 방으로 들어가서 잠자고 있는 공주의 모습이 비치고 있는 비단 커튼을 젖 면 바로 그녀가      피오나 공주는 어딨소  신혼여행 중이야  신혼여행  누구랑   꿈결 같은 허니문에서 돌아온 슈렉과 피오나  이 행복한 녹색 커플은  겁나먼  왕국의 왕과 왕비인 피오나의 부모님으로부터 초청장을 받는다  드디어 도착한 왕국에는 모든 시민들이 기대에 부풀어 그들을 기다리고 있는데   떨리는 맘으로 슈렉이 모습을 드러내는 순간  멋진 왕자를 기대했던 모든 이들은 기절초풍  초록색이 되어버린 공주는 말할 것도 없이 말이다  발칵 뒤집   겁나먼  왕국  이제 이 충격적인 사건을 해결하기 위해 만만치 않은 강적들이 속속 등장한다  업계  위의 괴물 전문 킬러  장화 신은 고양이   퍼펙트   한 외모의 왕자  프린스 챠밍   신비한  을 가진 요정 대모까지  성가신 건 질색인 슈렉에게 터져버린 대형 사고  또 다시 의도하지 않은 사건에 휘말린 슈렉 패밀리 앞에 상상할 수 없는 예측불허의 모험들이 펼쳐지는데  ,animation
11,랭고,당신들이 아무렇게나 생각하는 그런 영웅이 아냐   예측을 불허하는 대단한 놈이 왔다  광대한 모하비 사막에 툭 떨어진 정체 모를 카멜레온 랭고  적응하려면 수백만 년이 걸린다는 모하비 사막에서 살아남기 위해 고군분투하던 랭고는 아주 우연한 계기로 사막의 무법자 매를 죽이게 된다  얼떨결에 마을의 영웅이 되어버린 랭고는 황무지 빌리지의 보안관을 맡게 되는데    위험이 도사리는 거대한 사막  쫓고 쫓기는 추격  예측 불허한 사건들 속에서 랭고의 운명은 과연 어떻게 펼쳐질까 ,animation
