,title,synopsis,category
0,NULL,NULL,action
1,앤트맨과 와스프: 퀀텀매니아(세트: 1~3편),슈퍼 어로 파트너인  스캇 랭  폴 러드 과  호프 반 다인  에반젤린 릴리   호프의 부모  재닛 반 다인  미셸 파이퍼 과  행크 핌  마이클 더글라스   그리고 스캇의 딸  캐시 랭  캐서린 뉴튼 까지 미지의  양자 영역  세계 속에 빠져버린  앤트맨 패밀리   그 곳에서 새로운 존재들과 무한한 우주를 다스리는 정복자  캉 을 만나며  그 누구도 예상 못 한 모든 것의 한계를 뛰어넘는 모험을 시작하게 되는데      년 첫 번째 마블 블록버스터  월  무한한 우주의 정복자가 깨어난다 ,action
2,스파이더맨: 뉴 유니버스,평범한   대  마일스 모랄레스 는 우연  방사능 거미에 물려 스파이더맨 능력을 가지게 된다  혼란스러워하던  마일스 는 악당과 싸우고 있는  피터 파커 를 마주치게 되고  피터 파커 는  마일스 가 자신과 같은 능력을 가지고 있음을 직감한다  여러 개의 평행세계가 존재한다는 것을 알게 된  마일스 와  피터 파커 는 이후 스파이더우먼  스파이더 그웬    스파이더맨 누아르    스파이더햄  등 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데  하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까   스파이더맨들의 새로운 시대가 열린다 ,action
3,NULL,NULL,action
4,갓 오브 이집트,신과 인간이 공존하던 시절 번영을 누리던 이집트 제국  태양의 신  호루스 의 두 눈을 빼앗고 어둠의 신  세트 가 왕위를 강탈한다  한편 모든 것을 훔치는 도둑  벡 이 아내를 위해 호루스의 한 쪽 눈을 훔치고 둘은 함께 세트에게 맞서기 위해 길을 나선다  지옥과 천국의 세계를 넘나드는 험난한 여정과 신들의 관문을 지나 마침내 최종 대결을 앞두게 되는데 ,action
5,글래디에이터, 절정기의 로마제국은 그 영토가 광대하여 아프리카 사막에서 잉글랜드 북쪽까지 걸쳐 있었다  그 당시 세계는 그 총인구의    이 로마 황제의 지배 하에 있었다  때는 서기    년  마르커스 아우렐리우스                  황제의   년에 걸친 게르마니아           정벌이 거의 마무리되던 무렵이었다  마지막 하나 남은 적의 요새만 함락하면 이제 로마 제국은 평화가 온다   평화로운   현제 시대 가 막바지에 이른 서기    년 로마  어두운 삼림  수백명의 부대가 숨을 죽이고 서 있다  마치 폭풍전야와 같이  장군의 신호가 울리고 거대한 함성소리와 함께 하늘에는 불화살  불타는 점토 항아리가 난무하고  땅위는 수많은 병사들의 피로 물든다  철인     황제 마르쿠스 아우렐리우스                  리차드 해리스 분 가 아들처럼 친애하는 장군 막시무스                  러셀 크로우 분 는 다뉴브 강가 전투에서 대승한다  죽을 날이 머지않은 황제 마르쿠스 아우렐리우스는 막시무스를 총애하여  아들이 아닌 그에게 왕위를 넘겨주기로 한다  그러나 황제의 아들 코모두스는 이에 질투와 분노를 느껴 급기야 황제를 살해한다  왕좌를 이어받은 코모두스는 막시무스와 그의 가족을 죽이라고 명령한다  가족을 모두 잃고 혼자 겨우 살아남게 된 막시무스는 노예로 전락하고  투기장의 검투사로 매일 훈련을 받는다  그에게 남은 건 오로지 새로 즉위한 황제 코모두스에 대한 복수 뿐  검투사로서 매 경기마다 승리로 이끌면서 살아남자 그의 명성과 인기는 날로 높아간다  로마로 돌아온 그는 아내와 아들을 죽인 코모두스에 대한 복수를 다짐한다  그러던 어느날  오래전 사랑했던 황제의 누이 루실라          코니 닐슨 분 를 다시 만나게 된다  어느 새 민중의 영웅이 된 막시무스  코모두스는 그가 아직 살아있음을 알고 분노하지만 민중이 두려워 그를 죽이지 못한다  드디어 막시무스는 예전의 부하들과 은밀  만나 사랑하는 아내와 아들  존경하던 황제를 살해한 난폭한 황제 코모두스에 대한 복수를 결의한다  아직도 막시무스를 사랑하고 있는 루실라는 동생 코모두스를 배신하고 막시무스의 반란을 도우려 하는데 ,action
6,블랙 팬서: 와칸다 포에버(세트: 1~2편),국왕이자  블랙 팬서 인  티찰라 의 죽음 이후 수많은 강대국으로부터 위협을 받게 된  와칸다    라몬다    슈리  그리고  나키아    오코예   음바쿠 는 각자 사명감을 갖고  와칸다 를 지키기 위해 외로운 싸움을 이어간다   한편  비브라늄의 패권을 둘러싼 미스터리한 음모와 함께 깊은 해저에서 모습을 드러낸 최강의 적  네이머 와  탈로칸 의 전사들은  와칸다 를 향해 무차별 공격을 퍼붓기 시작하는데 ,action
7,NULL,NULL,action
8,해리 포터와 마법사의 돌(1편),해리 포터 다니엘 래드클리프 분 는 위압적인 버논 숙부 리챠드 그리피스 분 와 냉담한 이모 페투니아  피오나 쇼 분   욕심 많고 버릇없는 사촌 더즐리 해리 멜링 분  밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다  이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지  이모 페투니아에겐 해리가 이상한    언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다    살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별  신날 것도 기대 할 것도 없다    살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다  그 편지의 내용은 다름 아닌 해리의   살 생일을 맞이하여 전설적인 호그와트 마법학교 에서 보낸 입학초대장이었다  그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데  그것은 바로 해리가 굉장한 능력을 지닌 마법사라는 것  해리는 해그리드의 지시대로 자신을 구박하던 이모네 집을 주저없이 떠나 호그와트행   을 택한다  런던의 킹스크로스 역에 있는 비밀의  와     승장장에서 호그와트 특급열차를 탄 해리는 열차 안에서 같은 호그와트 마법학교 입학생인 헤르미온느 그레인저 엠마 왓슨 분 와 론 위즐리  루퍼트 그린트 분 를 만나 친구가 된다  이들과 함께 호그와트에 입학한 해리는  놀라운 모험의 세계를 경험하며 갖가지 신기한 마법들을 배워 나간다  또한 빗자루를 타고 공중을 날아다니며 경기하는 스릴 만점의 퀴디치 게임에서 스타로 탄생하게 되며  용 머리가 셋 달린 개 유니콘 켄타우루스  포그리프 말 몸에 독수리 머리와 날개를 가진 괴물 등 신비한 동물들과 마주치며 모험을 즐긴다  그러던 어느 날 해리는 호그와트 지하실에  영원한 생을 가져다주는 마법사의 돌 이 비밀리에 보관되어 있다는 것을 알게되고  해리의 부모님을 죽인 볼드모트가 그 돌을 노린다는 사실도 알게 된다  볼드모트는 바로 해리를 죽이려다 실패하고 이마에 번개모양의 흉터를 남긴 장본인이다  해리는 볼드모트로부터 마법의 돌과 호그와트 마법학교를 지키기 위해 필사의 노력을 하는데   ,action
9,캐스트 어웨이,세상에서 가장 바쁜 사람인양 전세계를 돌아다니며 시간에 얽매여 살아가는 남자 척 놀랜드 톰 행크스 분    페덱스 의 직원인 그는 여자친구 캘리 프레어스 헬렌 헌트 분 와 깊은 사랑을 나누지만 막상 함께 할 시간은 가지지 못한다  크리스마스 이브  캘리와의 로맨틱한 데이트를 채 끝내지도 못한 그에게 빨리 비행기를 타라는 호출이 울리고 둘은 연말을 기약하고 헤어지게 된다  캘리가 선물해준 시계를 손에 꼭 쥐고  페덱스  전용 비행기에 올랐는데  착륙하기 직전 사고가 나고  기내는 아수라장이 된다  그의 몸을 때리는 파도  눈을 떠보니 완전 별세상이다  아름다운 해변과  무성한 나무  높은 암벽  아무도 살지않는 섬에 떨어진 것을 알게된 척은 그곳에서의 생존을 위해 이전의 모든 삶을 버리고 새로운 환경에 적응하며 외롭게 살아간다  하지만 캘리에 대한 사랑만을 마음 속에 간직한 채 그녀를 만날 수 있다는 희망을 잃지않는다   년후  고립된 섬에서     일이나 되는 시간을 사랑으로 이겨낸 척  어느 날  떠내려온 알미늄판자 하나를 이용해 섬을 빠져나갈 방법을 고안해내고 자신이 갖고있는 모든 물건을 이용하여 뗏목을 만든다  섬에 표류한지  년만에 거친 파도를 헤치고 탈출을 감행하는데 ,action
10,NULL,NULL,action
11,NULL,NULL,action
