,title,synopsis,category
0,디지몬 어드벤처 02 4기: 디아블로몬의 역습,인터넷 세상에 해파리처럼 생긴 디지몬 쿠라몬이 증식하기 시작한다  아이들이  년 전 쓰러뜨린 디아블로몬의 소행으로 보이는 쿠라몬 무리는 급기야 현실 세계까지 뒤덮으며 대혼란을 야기하는데   ,animation
1,아주르와 아스마르,아주르와 아스마르  그들의 소년기를 매혹시킨 아름다운 요정  진  이야기  금발머리에 파란 눈을 가진  아주르 와 검은머리에 검은 눈을 가진  아스마르   아주르의 유모이자 아스마르의 엄마인 다정한  제난  에게서 형제처럼 자란 두 소년은 같은 이야기를 듣고  같은 자장가를 듣고  같이 잠들며 소년시절을 함께 보낸다  제난이 이 두 소년에게 늘 들려준 이야기 속의 주인공  요정  진 은 장미와 쟈스민 향기가 가득한 꿈결 같은 나라의 아름다운 요정  하지만  지금은 아주 먼 곳의 검은 산 속에 갇혀서 마법의 열쇠 세 개를 찾아  빨간 사자와 무지개 날개를 가진 새를 물리치고 자신을 구하러 올 백마 탄 왕자님을 기다리고 있는 중이다  제난의 이야기를 들으며 두 소년은 서로 먼저 요정 진을 구하겠다고 맹세한다  성주인 아주르의 아버지는 엄격한 그의 지침을 받아들이지 않는 아주르를 결국 시내의 기숙학교로 내보내고  제난과 아스마르 역시 성에서 쫓아낸다  청년이 된 아주르와 아스마르  요정  진 을 찾아 떠나는 아름답고 신비로운 여행  시간이 흘러  멋진 청년이 된 아주르의 머릿속엔 여전  요정  진 에 대한 생각뿐  릴 적 유모가 들려준 요정의 나라를 찾아 바다건너 모험을 떠난다  하지만  역시 시작부터  든 모험길  폭풍우에 배가 난파되면서 아주르는 우연  낯선 섬에 실려 오게 된다  그런데 이곳의 사람들은 아주르의 푸른 눈을  저주받은 눈 이라며 그를 피하고  돌을 던지며 쫓아내려고 한다  아주르는 결국 자신의 푸른 눈을 감추기 위해 장님행세를 시작한다  낯선 도시에서 아주르는 가장 성공한 상인이 되어있는 유모  제난과 아스마르와 재회한다  멋진 청년이 된 아주르와 아스마르는 요정 진을 찾아 모험을 떠난다  그들은 무사  요정  진 을 만날 수 있을까  이들의 진짜 모험은 지금부터 시작이다  영화제 소개글  파란 눈에 하얀 피부의 아주르와 검은 눈에 검은 피부의 아스마르  둘은 유모가 들려주는 요정 진의 이야기를 들으며 자라난다  어느 날 성주인 아주르의 아버지는 구실을 찾아내 갈 데 없는 유모와 그녀의 아들 아스마르를 성에서 내쫓는다  시간이 흘러  청년이 된 아주르는 요정 진을 찾아 먼 여행을 떠나지만 배가 난파되어 낯선 땅에 도착한다  이국적인 배경 속에 펼쳐지는 미셸 오슬로의 환상적인 애니매이션 ,animation
2,극장판 소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,세계 최초의           소드 아트 온라인 이 데스 게임으로 변하면서   만 명의 플레이어들이 게임 세계에 갇혀 버린 이후  이미 한 달 이상이 경과했다  강철의 부유성  아인크라드  제 층을 공략한 아스나는 키리토와 콤비를 맺고 최상층을 목표로 여행을 이어가고 있었다  정보상 아르고의 협력도 더해져서  공략은 순조롭게 진행되는 것 같았지만     아인크라드  공략을 선도하는  대 길드의 대립이 발생하고  새로운 위협이 아스나와 키리토를 끌어들이기 시작한다 ,animation
3,바다 탐험대 옥토넛 : 탐험선 대작전,    대왕고래 구조작전 이른 아침  옥토넛 대원들 몰래 탐험에 나섰던 콰지  그런데 꼬리를 다쳐 가라앉을 위기에 처한 대왕고래를 발견한다   옥토넛  탐험선                  타고 지금 바로 총출동  커다란 그물로 대왕고래를 끌어올리는 특급 작전 시작이다       신비에 싸인 고래 우연  신비로운 부채이빨부리고래 모자를 발견한 셸링턴과 대쉬  그런데 엄마 고래가 이빨이 빠져 괴로워하고 있다  구조와 치료를 위해 탐험선을 타고 총출동하는 옥토넛이지만  경계심 가득한 고래 모자는 옥토넛의 접근을 쉽게 허락하지 않는데         바다 탐험대와 유령선 심해로 떨어지는 쓰레기를 추적하다 의문의 배를 발견하는 옥토넛  어디선가 들리는 으스스한 소리에 콰지는 유령선이라며 호들갑이다  소리의 정체는 과연 무엇일까  옥토넛 앞에 놓인 배는 정말로 유령선일까       대서양 참다랑어 산란을 위해 지중해로 이동하던 대서양 참다랑어 티나  그런데 도중에 낚싯바늘이 입에 걸려 무리에서 낙오되고 만다  티나가 늦지 않게 참다랑어 떼에 다시 합류할 수 있게 하려면 옥토넛의 가장 빠른 탐험선  의  을 빌려야만 한다       바다 탐험대와 위험천만 먹이 쟁탈전 산호초 상어들을 관찰하러 나갔던 셸링턴과 대쉬  실수로 물고기 비스킷을 흘리자  배고픈 암초상어들이 정신없이 달려드는데  꼼짝없이 상어 무리에 갇  셸링턴과 대쉬를 구하기 위해 하늘에는 탐험선  가  바닷속에는 트윅이 만든 특별한 상어 탐험선이 출동한다 ,animation
4,천공의 성 라퓨타,조용한 밤하늘에 한척의 비행선이 떠있다  꼬리날개에 그려진 해골 마크가 이 배가 해적선이라는 사실을 말해주고 있다  갑자기 사람들이 뛰어다니면서 기내가 부산스러워진다  그들이 바라보는 곳에는 그 발밑으로 또다른 거대한 비행선 한척이 떠가고 있었다  곧 해적선에 작은 비행정 몇 대가 발진한다  거대한 비행선  방 안에 한 소녀와 검은 양복에 선글라스의 두 남자가 있다  한 남자가 소녀에게 식사를 가져오지만  소녀는 아무말도 없이 고개를 돌려 버린다  창밖을 바라보던 소녀는 이쪽으로 날아오고 있는 해적들의 비행정을 발견하게 된다  곧 해적들의 습격이 시작된다  해적들은 저항하는 선원들을 가볍게 제압하며 배안으로 침입한다  검은 양복을 입은 남자 몇 명이 복도를 막고 해적과 총격전을 벌인다  검은 양복의 우두머리로 보이는 듯한 남자가 그들에게 해적을 막을 것을 지시하고는 다시 방으로 들어와 어디엔가 무전연락을 시작한다  그 모습을 바라보던 소녀는 식탁위에 쓰러져 있던 술병을 조용  집어들어 그 남자를 내리친다  소녀는 바닥에 쓰러진 남자의 품에서 목걸이를 빼내서 자신의 목에 건다  곧 검은 양복의 남자들의 방어선이 뚫리고 해적들이 문을 부수고 들어온다  바닥에 쓰러진 남자의 몸을 뒤지지만 아무것도 발견하지 못한다  해적들은 창문이 열려있는 것을 발견하고는 창문 밖을 살핀다  창문 밖에는 소녀가 비행선의 벽에 매달려있었다  몸을 내밀어 소녀를 잡으려고 하는 해적들  소녀를 보고 해적들의 우두머리가 외친다   저거다  저 돌이다  비행석이다   해적들이 소녀를 잡으려는 순간 소녀는 비행선에서 떨어져 구름 밑으로 사라지고만다  소녀는 정신을 잃은 채로 거꾸로 떨어지고 있었다  소녀의 목걸이에서 파란 및이 뿜어져 나오더니  소녀의 몸이 수평으로 유지되고  천천  떨어지게 된다  한 광산마을  파즈는 모처럼의 야근 때문에 야식을 사러 거리로 내려왔다  파즈는 야식을 사서 돌아가던 도중 이상한 물체가 하늘에서 내려오고 있는 것을 보게된다  떨어지는 것이 사람임을 알아챈 파즈  그 사람은 파즈가 일하는 광산으로 떨어지고 있었다  파즈는 그 사람이 내려오고 있는 장소로 달려가서 소녀가 떨어지기 전에 받아낸다  파즈는 하늘에서 여자애가 내려왔다고 아저씨에게 말하려고 하지만  기계가 말썽을 부리고  탄광에 내려갔던 사람들이 돌아오고 하는 통에 말할 기회가 생기지 않는다  아무에게도 얘기하지 못한채 잔업은 끝나고 파즈만이 혼자 남아서 뒷정리를 하게 된다  밤하늘에 아까의 그 해적선이 떠있다 작은 비행정으로 아까의 습격에서 떨어져 버린 소녀를 찾고 있다  하지만  날이 어두워서 수색을 포기하고 다음날 다시 찾기로 한다  다음날 아침 파즈는 부시시한 얼굴로 잠에서 깨어난다  침대 위에서는 어제의 그 소녀가 잠자고 있었다  아직 잠들어있는 소녀를 보면서 미소짓는 파즈  파즈는 집 지붕위로 올라가서 새장에서 비둘기를 날려보낸 후 트럼펫을 분다  잠에서 깨어난 소녀는 트럼펫 소리를 따라 지붕위로 올라온다  시타가 자기가 어떻게 살았는지 궁금해하자  파즈는 시타에게 그 목걸이를 잠시 달라고 한다  그 목걸이는 시타의 집에서 예전부터 전해내려 오는 목걸이라 한다  파즈는 목걸이를 메고 지붕에서 뛰어내린다  놀라서 황급  그쪽으로 달려가보는 시타  바닥에는 벽돌을 뚫고 구멍이 생겨 버렸다  둘은 다시 집 안으로 들어온다  파즈는 시타에게 식사준비를 할 동안 씻고 있으라고 한다  집안을 둘러보는 시타  집 안에는 만들고 있는 비행기가 있었고  벽에는 하늘에 떠있는 성의 그림이 있었다  그림을 바라보고 있는 시타에게 파즈가 다가온다 ,animation
5,극장판 또봇: 로봇군단의 습격,제주도로 여행을 떠난 아빠  도운 과 쌍둥이 형제  하나 와  두리   즐거운 시간도 잠시  일을 하겠다며 떠난 아빠에 서운함을 느낀다  한편  제주도는 정체불명의 로봇군단에게 습격을 받고  이를 구하고자 나선 또봇과 친구들은 악당 로봇이 되어 공격해오는 아빠와 마주하게 되는데    인간을 로봇으로 만들려는 악당의 음모에 맞서 아빠를 구하라 ,animation
6,리틀 프린세스 소피아 : 소피아 공주되다,평범하던 소녀  소피아 는  롤란드  왕과 재혼한 엄마  미란다 를 따라 왕실로 들어간다  졸지에 공주가 된 소피아는 왕실예법에 적응하려 애를 쓰는데  엎친 데 덮친 격으로 자신을 위해 열리는 환영파티에서 국왕과 왈츠를 추어야 하는 상황이 벌어진다  자신감을 잃고 고민하던 소피아에게  왕은 부적으로 쓰라며 보석 목걸이를 건네주고 왕실학교에서 모든 것을 배우도록 조언한다  용기를 얻고 차근차근 왕실예법을 배워가던 소피아는   제임스  왕자와  앰버  공주의 장난으로 마음의 상처를 입게 되고  교활한 마법사  세드릭 을 찾아가 도움을 구하는데   ,animation
7,타잔(패키지: 자막판+더빙판),배가 난파되자  젊은 부부와 어린 아기인 타잔은 야수들이 들끓는 정글에 가까스로 도착한다  그후 얼마 뒤  표범에게 새끼 고릴라를 잃은 칼라       글렌 클로즈 목소리 분 가 밀림 속에 버려진 아기를 발견한다  아기의 부모는 이미 표범에게 잡아 먹  뒤였다  표범의 위협으로부터 아기를 극적으로 살려낸 칼라는 고릴라의 지도자인 커착          랜스 헨릭슨목소리 분 에게 아기를 데려간다   살배기가 된 타잔               알렉스    린즈목소리 분 은 장난꾸러기이다  고릴라들 속에서  고릴라가 된 타잔 은 밀림의 동물을 흉내내고 따라하지만 동물 친구들에 비해 자신이 어딘가 다르다는 것을 깨닫기 시작한다  청년으로 성장한 타잔         토니 골드윈목소리 분 은 이제 날렵하고 강인한 타잔으로 변신했다  칼라의 새끼 고릴라와 타잔의 부모를 죽인 표범이 나타나자 타잔은 일대 일로 붙어보잔듯 실력을 발휘한다  엄격한 지도자인 커착 또한 타잔의 비상한 두뇌와 날렵한 동작  그리고 가족을 위해 목숨을 던질만큼 굴하지 않는 용기에 감탄을 금치 못한다  이 무렵  정글에 총성이 울려 퍼진다  타잔의 운명에 위기와 변화가 닥칠 것이란 신호탄같은 총성이었다  총성의 진원지를 찾아간 타잔은 태어나서 처음으로 인간을 만나게 된다  고릴라를 연구하기 위하여 온 포터 교수                                 니젤 호손목소리 분   그의 아름다운 딸 제인              미니 드라이버목소리 분   그리고 두 사람의 안내자 자격으로 동행한 클레이튼          브라이언 브레시드목소리 분 을 만난 타잔은 또 다른 세계가 존재한다는 것을 깨우치게 된다  게다가 타잔은 자신이 제인에게 이끌리고 있다는 것을 느끼기 시작한다  그러나 타잔은 인간과 일체감을 느끼기 시작하면서 자신에게는 물론 고릴라 가족에게 비극적인 위기가 닥치게 될 것이란 사실을 의심조차 하지 못한 채 인간을 밀림속으로 이끄는데 ,animation
8,극장판 쿠로코의 농구 라스트 게임,윈터컵에서 세이린 고등학교가 전국을 제패하고 몇 개월 뒤   학년이 된 쿠로코의 여름이 끝나갈 즈음  미국에서 길거리 농구팀             가 방일한다  그들은 친선 시합에서 차원이 다른 실력을 보여줌과 동시에 일본 플레이어들을 무시하며 비웃는 모습으로 관객들의 공분을 산다  이번 일본 방문 이벤트 관계자였던 아이다 카케토라는 그 태도에 격노해 리벤지 매치를 선언하고              에 대항할 수 있는 최강의 멤버로 쿠로코와 카가미  그리고  기적의 세대 를 모아 단 한경기만을 위한 드림팀                를 결성한다 ,animation
9,미래의 미라이,엄마와 아빠  그리고 사랑스러운 강아지  윳코   너무너무 좋아하는 기차 장난감들이 있는 나만을 위한 놀이방과 작은 정원  세상 행복한 삶을 살고 있던 네 살  쿤 에게  첫 눈이 오던 날 동생  미라이 가 찾아온다  여동생과의 첫 만남  신비로운 순간도 잠시  부모님의 관심은 온통  미라이 에게 향하고   쿤 은 인생 최초 위기감   과 설움을 느끼게 된다  그러던 어느 날  쿤 에게 미래에서 온 소녀  미라이 가 찾아오게 되는데   쿤 의 작은 정원에서 아주 특별한 여행이 시작된다 ,animation
