,title,synopsis,category
0,월-E(패키지상품 : 더빙판 추가증정), 니모를 찾아서 의 감독과  카 와  라따뚜이 를 탄생시킨 작가들이 다시 한 번 손을 잡았다  당신을 그리 멀지 않은 은하계로 데려가 새로운 모험을 경험하게 해줄 애니메이션  텅 빈 지구에서 수백년 동안 혼자 쓰레기를 수거하던 호기심 많고 사랑스러운 로봇 월  에게 삶의 소중한 목표가 생겼다  탐사로봇 이브를 만나게 된 월  의 짜릿하고 상상이 넘치는 웃음 넘치는 환성적인 대모험 ,sf_fantasy
1,반지의 제왕 - 반지 원정대(FHD),시간과 공간을 알 수 없는 까마득한 옛날    전지전능한 능력을 보유한 위대한 신들은 엘프족과 난쟁이족  그리고 인간 종족을 자신들의 첫번째 세계 속에 창조하여 평화로운 삶을 살게 하였다  많은 세월이 지나고 오랜 동안 악의  에 동화된 신 사우론은 절대 악의  을 빌어 다른 신들에 대항하며 그들이 창조해 놓은 모든 세계를 자신의 것으로 만들 계략을 세우게 된다  그러나 사우론의 계약을 알게 된 나머지 신들은 타락한 사우론을 신의 세계에서 추방하였고 모든 세력과  을 잃게 된 사우론은 인간들의 세상에 나타나 어리석은 인간들을 유혹해 위대한 신들에게 도전하게 만든다  신적인  을 거의 잃은 사우론은 인간 세계에 존재하는 전설적인 마법 반지들의 소문을 듣게 되고 그   개의 반지들을 지배하기 위해 자신의 남은 모든  을 실은   번째  절대 반지 를 만들어 신들을 위협한다  하지만 사우론은 그 절대반지를 잃어버리게 되고 사우론과 인간들의 어러리석은 행동에 분노한 위대한 신들은 인간 세계에 엄청난 재앙을 내렸다  결국 인간들의 왕은 죽음을 맞이하게 되었고 그와 마찬가지로 암흑의 제왕 사우론도 역사 속으로 사라지며 다시는 모습을 나타내지 못했다  그로부터 오랜 세월이 또다시 흐른다  악의 군주 사우론과 신들의 전쟁이 아주 먼 옛날 이야기가 되었을 때    첫번째 세계 다음에 찾아온 중간 세계에서도 미약하나마 절대반지의  은 여전  존재하게 된다  그러던 어느날  호빗이라 불리우는 난쟁이 종족의 빌보는 여행 중에 우연  낡은 금반지 하나를 얻게 된다  그 반지가 소유하고 있는 사람의 모습을 가려주고 또한 어두운 곳에서도 환하게 볼 수 있는  을 주는 마법의 반지임을 알게 된 빌보는 그 반지를 가지고 자신들의 마을에서 유용한 도구로 사용한다  그 신기하고 재미있는 반지가 암흑의 제왕 사우론이 만들었던 절대 반지임을 전혀 알지 못한 채  한편  오랜동안 암흑의 세계에 숨어지내며 자신의  을 조금씩 키워나가던 사우론은 머더의 검은 탑에서 세계의 사방으로 자신의 권능을 넓혀나가며 중간 세계에 살고 있는 인간과 엘프  호빗족들을 억압해 나간다  또한 신들과의 전쟁에서 잃어버린   개의 반지를 끌어모으는데 성공한 사우론은 그   개의 반지를 지배하며 세상을 지배할 수 있게 해줄 절대반지를 찾을 날만을 기다리게 된다  세월이 흘러가고    번째의 생일을 맞은 빌보는 결국 자신이 갖고 있었던 그 반지가 절대 반지임을 알게 되고 그 소문은 사우론의 귀에도 들어가게 된다  결국 빌보는 자신의 젊은 조카 프로도에게 그 사실을 알려주고 자유 종족이라 불리는 엘프와 인간  난쟁이들은 반지가 사우론의 손에 들어가지 전에 그것을 파괴하기로 결정한다  하지만 그 절대 반지를 영원  제거할 수 있는 유일한 방법은 그 반지가 만들어진  운명의 산  불의 산  용암에 그것을 던져 넣는 길 뿐이었고 게다가 그 불의 산은 사우론이 은둔해 있는 곳의 중심부에 위치하고 있었다  결국 미력하고 작은 존재이지만 전세계의 운명을 안게 된 프로도와 그의 친구들은 절대반지를 파괴할 수 있는 불의 산으로 모험을 떠난다  하지만 사우론의 마수는 반지의 사자 뒤를 추적하며 이들을 조금씩 위협하는데    불의 산으로 여행을 떠나는 프로도 일행의 뒤에는 강인한 인간 종족과 마법을 가진 엘프족  난쟁이 족으로 이루어진 북쪽 땅의 원정대가 있어 이들을 보호해 준다 ,sf_fantasy
2,더 문,    년  대한민국의 달 탐사선 우리호가 달을 향한 여정에 나선다  위대한 도전에 전 세계가 주목하지만 태양 흑점 폭발로 인한 태양풍이 우리호를 덮치고  황선우  도경수  대원만이 홀로 남겨진다  대한민국의 우주선이 달로 향한 것이 이번이 처음은 아니었다   년 전  원대한 꿈을 안고 날아올랐지만 모두가 지켜보고 있는 가운데 공중 폭발로 산산이 부서졌던 나래호  또다시 일어난 비극에 유일한 생존자인 선우를 지키기 위해 나로 우주센터 관계자들과 정부는 총력을 다하고 온 국민이 그의 생존을 염원한다  선우를 무사 귀환시키기 위해서  년 전 나래호 사고의 책임을 지고 산에 묻혀 지내던 전임 센터장  김재국  설경구 이 다시 합류하지만  그의  만으로는 역부족이다  선우를 구출할 또 다른 희망인      유인 달 궤도선 메인 디렉터  윤문영  김희애 에게 도움을 청해보지만 그마저 쉽지 않다  재국은 또다시 누군가를 잃지 않기 위해 마지막으로 자신의 모든 것을 걸어 보는데   우주에 홀로 고립된 대원과 그의 무사 귀환에 모든 것을 건 남자 살기 위한  살려내기 위한 고군분투가 시작된다 ,sf_fantasy
3,타임 패러독스,뉴욕을 초토화시킨 폭파 사건으로 대규모 사상자가 발생한다  용의자 피즐 폭파범을 잡기 위해 범죄 예방 본부는 시간여행을 할 수 있는 템포럴 요원을 투입한다   단서   템포럴 요원은 피즐 폭파범을 막다가 얼굴을 다쳐 이식수술을 한다  단서   템포럴 요원은 바텐더로 위장 취업해 존을 만난다  단서   존은  고아원에서 자라나 우주비행사를 꿈꾸다가 의문의 남자를 만나 아이를 낳고 인생을 망친 소녀 제인에 대한 이야기를 한다  단서   존은 제인과 깊은 관련이 있다  단서   템포럴 요원은 존을 제인이 의문의 남자를 만나기 바로 직전으로 데리고 간다  단서   템포럴 요원은 존과 깊은 관련이 있다   이제부터의 이야기를 당신은 상상도 못할 것이다 ,sf_fantasy
4,트루먼 쇼,트루먼 버뱅크                 짐 캐리 분 는 평범한 샐러리맨이다  적어도 그가 아는 한은 그렇다  그는 메릴                            로라 린니 분 이란 여인과 결혼했고 보험회사에서 근무하며 어린 시절 아빠               브라이언 디레이트 분 가 익사하는 것을 보고 물에 대한 공포증이 있는 남자다  그런데 어느 날 그는 익사한 것으로 알던 아버지를 길에서 만나고 알 수 없는 사람에 의해 아빠가 끌려가는 것을 보면서 자신의 생활이 뭔가 평범치 못하다는 것을 확신하게 된다   그는 하루   시간 생방송 되는 트루먼 쇼의 주인공이다  전 세계의 시청자들이 그의 탄생부터   이 가까운 지금까지 일거수 일투족을   를 통해 보고 있다  그는 만인의 스타지만 정작 본인은 짐작도 못하고 있다  그의 주변 인물은 모두 배우이고 사는 곳 또한 스튜디오이지만 그는 실비아                        나타샤 맥엘혼 분 를 만날 때까지 전혀 알지 못한다  대학 때 이상형의 여인 실비아와 만난 트루먼은 그 여인으로부터 모든게 트루먼을 위해 만들어진 가짜란 얘기를 듣는데 그 여인이 피지섬으로 간다는 얘길 듣고 늦게나마 그 여인을 찾아 떠나기로 결심한다  아내와 함께 떠나려는 시도를 하지만 번번  실패하면서 가족  친구 조차 믿을 수 없다는 것을 깨닫게 되고 혼자서 고향을 빠져나가려는 시도를 한다 ,sf_fantasy
5,맨 프럼 어스,  년간 지방의 대학에서 교수 생활을 하던 중에 종신교수직도 거절하고 돌연 이사를 가려는 존 올드맨  데이빗 리 스미스 분 은 그의 행동에 의심을 품고 집요하게 추궁하는 동료들이 마련한 환송회에서 갑자기 폭탄선언을 한다  그건 다름 아닌 자신이       년 전부터 살아온 사람이라는 것  만약에  로 시작한 고백에서 그는 매번   년마다 자신이 늙지 않는다는 것을 알아채기 전에 다른 신분으로 바꿔 이주해왔고 이 곳에서도   년을 채웠기 때문에 떠날 수 밖에 없으며  자신이 그 동안 이동하면서 역사 속 많은 인물들과 사건에 관여했다고 주장한다  맨 처음엔 그저 농담으로 생각하던 사람들이 게임형식으로 질문을 던지고  존이 논리정연 답변을 척척 해나가면서 각 분야 전문가인 동료 교수들은 그의 주장에 점차 신빙성이 있음을 알게 된다  그러나 급기야 그가 자신이 부처의 가르침을 중동에 전하려다 본의 아니게 예수가 되어버렸다고 하자 존의 주장에 수긍해 주던 독실한 기독교 신자인 동료의 분노를 사버린다  그럼에도 불구하고 존의 논리적으로 반박할 수 없는 정연함에 동료 모두들 괴로워하자 그런 동료를 위해 존은 지금까지의 자신의 얘기가 다 거짓말이었다고 주장한다  하지만 동료들이 다 떠나고 나서 그의 주장에 대한 놀라운 진실이 밝혀지는데   ,sf_fantasy
6,"신 에반게리온 극장판 세트:신극장판 서, 파, Q 포함",미사토가 이끄는 반네르프 조직  빌레 는 코어화로 붉게 물든 파리 구시가에 있다  기함     분더에서 선발대가 강하하여  남겨져 있던 봉인주에 안착한다  복원 작전의 작업 가능 시간은 고작    초  결사의 작전 수행 중  네르프 의    가 대량으로 무리를 이루고 접근하여  마리의 개     호기가 요격을 개시한다   한편 신지  아스카  아야나미 레이  가칭  세 사람은 일본의 대지를 떠돌고 있다   ,sf_fantasy
7,엔칸토: 마법의 세계(패키지: 자막판+더빙판+싱어롱+부가영상),콜롬비아의 깊은 산 속  놀라운 마법과 활기찬 매력이 넘치는 세계  엔칸토    그 곳에는 특별한 능력을 지닌 마드리갈 패밀리가 살고 있다    엔칸토 의 마법 덕분에 초인적    치유하는   등 저마다 특별한 능력을 가지고 태어난 마드리갈 패밀리  하지만  미라벨 은 가족 중 유일하게 아무런 능력이 없다   어느 날   엔칸토 를 둘러싼 마법의  이 위험에 처하자  미라벨 은 유일하게 평범한 자신이 특별한 이 가족의 마지막 희망일지 모른다고 생각하는데    평범한  미라벨 은 과연 기적을 만들 수 있을까   전 세대 관객들에게 따뜻한 웃음과 감동을 선사할 마법 같은 영화  디즈니의 매직이 또 한 번 시작된다,sf_fantasy
8,해리 포터와 비밀의 방(2편),해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다  마법이라면 질색을 하는 페투니아 이모 피오나 쇼 분 와 버논 이모부 리차드 그리피스 분 의 구박도 그렇지만  무엇보다 속상한 건 단짝이었던 론 위즐리 루퍼트 그린트 분 와 헤르미온느 그레인저 엠마 왓슨 분 가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다  호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것  도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다  그러나 도비와 더즐리 가족의 방해에도 불구  해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출  따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다  개학을 앞두고 학교에 가는 날  론과 해리는 뭔가의 방해로  와     승강장에 못 들어가는 바람에 개학식에 지각할 위기에 처한다  결국 하늘을 나는 자동차 포드 앵글리아를 타고 천신만고끝에 학교에 도착했으나 공교롭게도 차가 학교 선생님들이 소중  여기는  커다란 버드나무  위에 불시착하는 바람에 화가 난 스네이프 교수로부터 퇴학 경고를 받게 된다  한편  학년 때 해리가 보여준 영웅적인 활약상은 학교 전체에 소문이 나고  그 덕에 해리는 원치 않는 관심의 초점이 된다  론의 여동생 지니  사진작가 지망생 콜린 크리비 등의 신입생과 어둠의 마법 방어술을 가르치는 신임 교수 질데로이 록허트가 새롭게 해리포터의 팬이 된다  남의 시선 끌기를 좋아하는 잘난척하는 성격 탓에 주변에서 따돌림 당하는 록허트 교수는 해리와 친해지고 싶어 안달하지만  그 역시 학교에서 일어나는 무서운 사건에 대해 뾰족한 설명을 못해준다  모든 이목은 해리에게 집중되고  결국 급우들은 해리를 의심하기에 이른다  물론 론과 헤르미온느  그리고 수수께끼의 일기장에 마음을 뺏긴 론의 동생 지니만은 끝까지 해리를 믿는다  자신을 믿는 친구들을 실망시킬 수는 없는 법  해리는  도움을 준다며 되려 걸리적 대는 록허트 교수가 다소 방해가 되긴 하지만  어둠의 세력과 맞서 싸울 결심을 하는데  ,sf_fantasy
9,빅 히어로(패키지: 자막판+더빙판),천재 공학도  테디 가 개발한  링로봇  베이맥스     테디 의 동생이자 로봇 전문가인   로 는 도시가 파괴될 위기에 처하자   베이맥스 를 슈퍼 어로로 업그레이드 하는데   과연 이들은 도시의 위험을 막아낼 수 있을까 ,sf_fantasy
10,라푼젤(패키지: 자막판+더빙판),올드보이도 못 견뎠을 장장  년을 탑 안에서만 지낸 끈기만점의 소녀 라푼젤  어느 날 자신의 탑에 침입한 왕국 최고의 대도를 한방에 때려잡는다  그리고 그를 협박해 꿈에도 그리던 집밖으로의 모험을 단행한다  과잉보호 모친의 영향으로 세상을 험난한 곳으로만 상상하던 라푼젤  그런 그녀 앞에 군기 빡 쎈 왕실 경비마 맥시머스의 추격  라이더에게 복수의 칼날을 가는 스태빙턴 형제의 위협  라푼젤의 가짜 엄마 고델의 무서운 음모 등이 얽 고 설켜 점점 흥미진진한 사건들이 터지기 시작한다  그러나 세상물정 깜깜한 우리의 라푼젤은 자신 앞에 펼쳐진 스릴 넘치는 세상을 맘껏 즐기는데   ,sf_fantasy
11,멜랑콜리아,유능한 광고 카피라이터인 저스틴 커스틴 던스트 은 마이클 알렉산더 스카스가드 과 결혼식을 올리지만 고질적인 우울증으로 인해 이상 행동을 보이며 결국 결혼을 망치고 만다  상태가 심해진 저스틴은 언니인 클레어 샤를로뜨 갱스부르 의 집에서 함께 살게 되고 클레어는 그런 저스틴을 극진  보살핀다  한편  멜랑콜리아 라는 이름의 거대한 행성이 지구를 향해 날아오고 클레어는 종말에 대한 두려움을 느끼지만 과학자의 말을 맹신하는 남편 존 키퍼 서덜랜드 으로 인해 내색은 하지 못한다  날이 갈수록 더 이상 행동을 보이는 저스틴과 최악의 사태를 대비하는 클레어  다행  과학자들의 말대로 멜랑콜리아는 지구를 지나쳐 다시 멀어지는데  ,sf_fantasy
12,월터의 상상은 현실이 된다,자신의 꿈은 접어둔 채   년째  라이프  잡지사에서 포토 에디터로 일하고 있는 월터 미티   해본 것도  가본 곳도  특별한 일도 없는 월터의 유일한 취미는 바로 상상   상상 속에서만큼은  본 시리즈 보다 용감한  어로   벤자민 버튼 보다 로맨틱한 사랑의 주인공이 된다   어느 날   라이프 지의 폐간을 앞두고 전설의 사진작가가 보내 온 표지 사진이 사라지는 일이 벌어진다   당장 사진을 찾아오지 못할 경우 직장에서 쫓겨날 위기에 처하게 된 월터는  사라진 사진의 미스터리를 풀기 위해 연락조자 닿지 않는 사진작가를 찾아 떠나는데   지구 반대편 여행하기  바다 한 가운데 헬기에서 뛰어내리기  폭발직전 화산으로 돌진하기 등  한 번도 뉴욕을 벗어나 본 적 없는 월터는 전혀 예상치 못한 곳에서  상상과는 비교도 안 되는 수 많은 어드벤처를 겪으면서 생애 최고의 순간을 맞이하게 되는데   당신이 망설이고 있는 그 순간  월터의 상상은 현실이 된다 ,sf_fantasy
13,미드나잇 인 파리,약혼자  이네즈  레이첼 맥아담스 를 두고 홀로 파리의 밤거리를 배회하던  길  오웬 윌슨 은 종소리와 함께 홀연  나타난 차에 올라타게 되고 그곳에서     년대를 대표하는 예술가들과 조우하게 된다   그 날 이후 매일 밤     년대로 떠난  길 은 평소에 동경하던 예술가들과 친구가 되어 꿈 같은 시간을 보내게 되고 헤밍웨이와 피카소의 연인이자 뮤즈인  애드리아나  마리옹 꼬띠아르 를 만나게 된다  시간이 지날수록  길 은 예술과 낭만을 사랑하는 매혹적인 그녀에게 빠져들게 되는데   세기를 초월한 사랑은 이뤄질 수 있을까 ,sf_fantasy
14,스파이더맨: 노 웨이 홈, 미스테리오 의 계략으로 세상에 정체가 탄로난 스파이더맨  피터 파커 는 하루 아침에 평범한 일상을 잃게 된다  문제를 해결하기 위해  닥터 스트레인지 를 찾아가 도움을 청하지만 뜻하지 않게 멀티버스가 열리면서 각기 다른 차원의 불청객들이 나타난다   닥터 옥토퍼스 를 비롯해 스파이더맨에게 깊은 원한을 가진 숙적들의 강력한 공격에  피터 파커 는 사상 최악의 위기를 맞게 되는데 ,sf_fantasy
15,해리 포터와 아즈카반의 죄수(3편),  세가 된 해리 포터 다니엘 래드클리프 는 또 한번의 여름 방학을 이모 가족인 더즐리 일가와 우울하게 보내야 했다  물론 마법을 쓰는 건 일체 금지  하지만  버논 이모부의 누이인 마지 아줌마 팸 페리스 가 더즐리 가를 방문하면서 상황은 변한다  위압적인 마지는 해리에겐 늘 공포의 대상  마지 아줌마 때문에 스트레스를 받던 해리는 급기야  실수로  그녀를 거대한 괴물 풍선으로 만들어 하늘 높이 띄워 보내버리고 만다  이모와 이모부에게 벌을 받을 것도 두렵고  일반 세상에선 마법 사용이 금지돼 있는 것을 어겼기 때문에 호그와트 마법학교와 마법부의 징계가 걱정된 해리는 밤의 어둠 속으로 도망치지만  순식간에 근사한 보라색  층 버스에 태워져 한 술집으로 인도되어 간다  그 술집의 이름은  구멍난 냄비 란 뜻의 리키 콜드런  그곳엔 마법부 장관인 코넬리우스 퍼지가 기다리고 있었다  장관은 해리를 벌주는 대신 호그와트 학교로 돌아가기 전에 주점에서 하룻밤을 보낼 것을 강권한다  아즈카반의 감옥을 탈출한 시리우스 블랙이라는 위험한 마법사가 해리를 찾고 있다는 것  전설에 의하면 시리우스 블랙은 어둠의 마왕인 볼드모트 경을 해리의 부모가 있는 곳으로 이끌어 결국 부모님을 죽이도록 만든 당사자  그렇다면 해리 역시 시리우스 블랙의 표적이 될 가능성도 있다는 얘기  설상가상으로 호그와트 마법학교엔  디멘터 라는 불청객들이 머물게 된다  디멘터는 아즈카반의 무시무시한 간수들을 일컫는 말  블랙으로부터 학생들을 보호한다는 명분으로 호그와트에 머물게 된 그들은 상대의 영혼을 빨아들이는  을 갖고 있었다  불행 도  그들의 그런 능력은 다른 학생들보다 해리에게 더 큰 영향력을 발휘하고 그들의 존재는 아직 어린 해리를 공포에 몰아넣어 무기력하게 만든다  하지만 새로 부임한 어둠의 마법 방어술 교수 루핀 데이빗 튤리스 이 해리에게 디멘터들의 마법을 막아낼 수 있는  패트로누스  마법을 가르쳐주면서 상황은 반전된다  한편 호그와트에서의  학년 수업은 해리에게 짜릿한 체험도 많이 안겨준다   벅빅   반은 독수리  반은 말 모양의 일명   포크리프 란 생물 과 같은 흥미로운 짐승과의 만남  사이빌 트릴로니 교수 엠마 톰슨 나  그림 으로 알려진 죽음의 징조와의 섬뜩한 대면 등등  그외에도 해리에겐 또 다른 문제가 찾아온다  헤르미온느 엠마 왓슨 가 갑자기 사라졌다 나타났다 하는 이상한 돌출 행동을 보이기 시작한 것  친구 론 루퍼트 그린트 과  새 학기 들어  신비한 동물 돌보기  과목 교수로 발령 난 거인 해그리드  로비 콜트레인 의 도움으로 해리는 그 수수께끼를 풀어나간다  시리우스 블랙과 해리의 불가피한 대결은 점점 다가오고  루핀 교수와 블랙의 모호한 관계는 해리를 혼란에 빠뜨린다  스네이프 교수 알란 릭만 가 그토록 밝 고자 하는 어두운 비밀은 또 과연 무엇인가  해리는 자신의 모든 용기와 마법의  과 친구들의 도움을 총동원  이러한 의문점들을 풀고 자신과 시리우스 블랙 사이에 얽혀있는 비밀을 파헤쳐 가는데   ,sf_fantasy
16,쥬라기 월드: 폴른 킹덤,지상 최대의 테마파크  쥬라기 월드 가 폐쇄된 이후 화산 폭발 조짐이 일어나자  오웬 크리스 프랫 과 클레어 브라이스 달라스 하워드 는 공룡들의 멸종을 막기 위해 이슬라 누블라 섬으로 떠난다   한편  진화된 공룡들을 이용하려는 세력의 거대한 음모가 드러나고  절대 지상에 존재해선 안될 위협적 공룡들이 마침내 세상 밖으로 등장하게 되는데   공룡들의 세상이 돌아온다 ,sf_fantasy
