,title,synopsis,category
0,신데렐라(패키지상품 : 더빙판 추가증정),친절하고 상냥한 아릉다운 아가씨 신데렐라는 맘씨 나쁜 새 엄마와 시기심 많은 언니들의 구박을 받으면서도 희망을 잃지 않았다  친구들이라고는 거스와 자크같은 생쥐뿐이지만 그들은 무슨 일이든 신데렐라를 도왔고  왕자님의 무도회가 열리던 날에는 착한 요정이 나타나 신데렐라에게 아름다운 드레스와 호박으로 만든 마차를 준비해 주었을 때에도 말이 되어 신데렐라와 동행한다  궁정의 무도회에 참석해서 멋진 왕자님을 만난 신데렐라  하지만  시계가   시를 가리키자 마법은 풀려나고 신데렐라는 유리구두 한짝을 떨군 채 왕자님에게 인사도 못하고 도망치듯 궁전을 빠져나온다  신데렐라의 이름도 모른 채 헤어진 왕자는 유리구두에 발이 맞는 아가씨를 찾아 온 나라의 아가씨에게 유리 구두를 신켜 보고 마침내 신데렐라의 집에서 신데렐라를 찾아낸다 ,melo
1,NULL,NULL,melo
2,NULL,NULL,melo
3,NULL,NULL,melo
4,NULL,NULL,melo
5,NULL,NULL,melo
6,NULL,NULL,melo
7,브로크백 마운틴,눈부신 만년설로 뒤덮인 봉우리와 맑고 깊은 계곡  한없이 펼쳐진 푸른 초원 위에 노니는 수천 마리의 양떼가 장관을 이루고 있는  월의 브로크백 마운틴  이곳의 양떼 방목장에서 여름 한 철 함께 일하게 된 갓 스물의 두 청년 에니스  스 레저 분 와 잭 제이크 질렌할 분 은 마치 오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다  대자연의 품에서 깊어져간 그들의 우정은 친구 사이의 친밀함 이상으로 발전해간다  그들 앞에 놓인 낯선 감정의 실체가 무엇인지도 알지 못한 채 짧은 방목철이 끝나고 다시 만날 기약도 없이 두 사람은 각자의 삶으로 돌아간다  결혼해 아이를 낳고 평범한 생활을 하다가  년 만에 다시 만난 두 사람은 단번에 브로크백에서 서로에게 가졌던 그 낯선 감정이 일시적인 것이 아니었음을 알게 된다  언제 끝날지 모르지만 가능한 한 오랫동안 조심스럽게 관계를 유지하고 싶어하는 에니스  아무리 무모하다 해도 두 사람만의 새로운 삶을 시작해 보고 싶어하는 잭  입장은 달랐지만 서로를 향한 애틋한 마음만은 한결같았던 두 사람은 그 후로 일년에 한 두 번씩 브로크백에서 만난다    년간 짧은 만남과 긴 그리움을 반복하며 살아갈 수밖에 없었던 그들의 관계는 뜻밖의 사건으로 엄청난 변화를 맞이하게 되는데   ,melo
8,빈틈없는 사이,벽 사이로 옆집과의 기막  동거  가수의 꿈을 위해 오디션을 준비 중인  승진  이지훈   죽마고우 친구들과 발품 팔아 구한 방에서 첫날 밤을 보내려는 순간  어디선가 들려오는 한 맺  여인의 울음소리  소리의 정체는 바로  방음이 전혀 안 되는 집 때문에 다양한 방법으로 이사 오는 족족 옆집을 내쫓았던  라니  한승연 의 방해 공작  하지만 승진은 호락호락한 상대가 아니었다  벽 너머를 오가는 기상천외한 소음전쟁 끝에  시간을 나눠 쓰는 동거 아닌 동거가 시작되고  이름도  얼굴도 모르는 서로의 일상을 공유하며 점점 미묘한 감정에 사로잡 는데  살벌달콤 신개념 철벽 로맨스  휴식도 연애도 쉴 틈 없이 빈틈없는 우리 사이  이런 연애 처음일걸 ,melo
9,친구 사이?,석이  드디어 오늘 처음으로 민수에게 면회를 간다  오붓한 외박의 하룻밤을 위한 준비도 끝냈다  남자들이 즐비한 군대로 민수를 보내놓고 맘 편한 날 없었던 석이  두근거리는 가슴을 안고 철원행 버스를 탄다  남자친구를 면회 가는  처음 보는 옆자리 여자와 수다 떠는 그 순간도 그저 즐겁다  더 늠름하고 씩씩해진 민수에게 눈을 떼지 못하는 석이  좋아서 어쩔 줄 모르는 그들의 눈을 번쩍 뜨게 만드는 목소리가 등장하는데  그것은 바로 얘기도 없이 깜짝 면회를 온 민수 엄마  둘의 관계를 묻는 엄마에게  친구사이 라고 말할 수 밖에 없는 민수와 석이  졸지에 엄마를 사이에 두고 하룻밤을 보내게 되는데 ,melo
