,title,synopsis,category
0,이소룡의 생과 사,전설적인 액션스타  이소룡의 일대기를 다룬 다큐멘터리      년  월   일  세기의 스타 이소룡  브루스 리가 갑자기 세상을 떠났다  이소룡은 경극 배우의 아들로 태어나 어릴 때부터 연기와 무술에 소질을 보였다  헐리우드에서 무술로 자리잡게 될 즈음  서양 영화의 들러리가 되기를 거부하고 홍콩으로 와 액션 스타로서 대성공을 거두고 세계적으로 명성을 날리게 된다  짧지만 강렬했던 이소룡의 삶을 돌아본다 ,documentary
1,NULL,NULL,documentary
2,누구는 알고 누구는 모르는,홍콩에 갔다가  메뉴판을 읽지 못해 난감한 상황에 처한 적이 있다  문득 문자를 읽고 쓰지 못하는 할머니 생각이 났다  그 후  할머니를 따라 노인한글학교에 갔고  그곳엔 여학생만 있었다  문자로 기록하지 못한 여성들의 시간은 어디에 있을까  나의 친할머니와  할머니 학교 친구들의 기록을 남기고 싶어 카메라를 들었다  하지만 이미 그들은 어린 시절 나름의 기록을 남겨두었다  그것은 종이 위에도  혀 끝에도 없는  누구는 알고 누구는 모르는 것이었다    제  회 서울국제여성영화제 ,documentary
3,기적의 피아노,엄마의 노래 소리를 듣고  세 살 때부터 스스로 피아노를 익 며 천재 피아니스트라 불리던 예은이는 선천적 시각장애인이다      출연 후 일약 스타가 되었지만 단 한번도 피아노 수업을 받아본 적 없는 예은이는 피아니스트가 되기 위해 첫발을 내딛는 것 조차 쉽지 않다   하지만 세상이 두려운 예은이 곁에는 든든한 지원군이 있다  속상해서 울면 바보라고 놀리지만 그 누구보다도 예은이를 믿어주는 엄마  몸이 불편하지만 예은이를 세상에 알리기 위해 한 손으로 자판을 두드리는 아빠  그리고 백설공주와 일곱 난쟁이를 연주해주는 다정한 훈남 선생님까지    월  예은이와 함께 꿈꾸는 사람들이 만들어 가는 기적의 이야기가 시작된다 ,documentary
4,삽질,세계 어디에도 유례없는  삽질  사업 대국민 뒤통수 프로젝트  대운하를  대강 살리기로 둔갑시켜 대한민국을 속인 희대의 사기극  정부가 기획하고 언론이 참여하고 건설 업체가 판 벌린 총 판돈   조     억 원의 도박판  금강  영산강  한강  낙동강에 나타난 녹조라떼    만 물고기 떼죽음  괴생물체     대강 사업으로 돈 잔치가 펼쳐지는 동안 강은 죽어가고 있었다 ,documentary
5,여배우들의 티타임,   젊은 시절의 나에게 해주고 싶은 말이 있다면요      조안 플로라이트 내가 나중에서야 관심 갖게 된 것들을 더 일찍 시작하라고 말해주고 싶어     에일린 앗킨스 난 성질 좀 죽이라고 충고할 거야     매기 스미스 아마 충고 따윈 안 들을 테지만 그래도 굳이 찾자면 의심을 거두라고 말해주고 싶네     주디 덴치 사랑에 쉽게 빠지지 말라고 말해줄 거야 너무 한심하잖아,documentary
6,NULL,NULL,documentary
7,NULL,NULL,documentary
8,목숨,남은 시간 평균   일  삶의 끝에서 잠시 머물며 이별을 준비하는 곳  호스피스  누군가의 아버지  어머니 그리고 사랑하는 사람들이 이곳에서 마지막을 준비한다   사십대 가장 박수명  두 아들의 엄마 김정자  수학 선생님 박진우 할아버지와 쪽방촌 외톨이 신창열이 이곳에 있다  이들이 두고 떠나야 하는 것은 사랑하는 가족  어렵게 장만한 집  따끈한 짜장면 한 그릇과 시원한 막걸리 한 모금  누구도 피할 수 없는 임종 앞에서야 진심으로 사랑하며 마치 처음인 듯 뜨겁게 살아가는 사람들의 이야기가 펼쳐진다  슬픈데 웃음도 나고 겁나는데 따뜻하기도 하고  가족이 생각나고 오늘이 소중해지고 괜  반성하게 되는 시간  임종을 통해 보게 되는 살아있다는 것의 기적  세상 무엇보다 소중한  목숨 을 만난다   사는 게 좋은 걸 잊어버린 당신에게 권합니다 ,documentary
9,홀리워킹데이,    년 여름방학 너도 떠나보면 너를 알게 될거야  우리는 젊어서 고생을 해외직구로 했다 결코 싸지 않았던 이 싱싱한 고생의 유효기간은 짧고도 긴  년  년 후 우리는 한 번 더  그 쉽지 않은  년을 현지 구매 하기로 했다  호주로 떠난 네 명의 젊은이들의 서바이벌 어드벤처  어서와  이토록 싱싱한 고생담은 처음이지 ,documentary
10,NULL,NULL,documentary
11,디스 이즈 어스,소개 정보가 없습니다,documentary
12,디스 이즈 어스,소개 정보가 없습니다,documentary
13,클래스 오브 92,소개 정보가 없습니다,documentary
14,팬지와 담쟁이,장애인 자매 수정과 윤정의 일상 생활을 그린 다큐멘터리  제  회 한국독립단편영화제 다큐멘터리 부문 우수상 수상       여성영화제 초청작  야마가타 국제다큐멘터리 영화제 뉴커런츠 부문 특별상  감독의 연출 의도  이 다큐멘터리는 일반적으로 비장애인들이 장애인들을 어떤 시선으로 쳐다보아야 하는지 모르고 있다는 생각에서 제작되었다  장애인에 대한 편견이 그 이유일 수도 있고 기본적으로 장애인들을 한 번도 가깝게 접해 본적이 없기 때문일 수도 있다  장애인에 대한 다큐멘터리들 또한  들게 살아가는 장애인들의 모습들  아니면 장애인 성공담이 대부분이다  그래서 나는 수정과 윤정을 통해 그들의 일상생활을 그려보고자 했다  장애인으로서의 수정과 윤정이 아니라 결혼을 꿈꾸는 여성이라는 것에 초점을 두고  꿈을 이루려고 노력하는 그들의 일상생활을 통해 관객들과 이들의 간격을 좁 고 싶다  서른 여섯 살의 수정은 남자를 만나 사랑에 빠지지만 곧 헤어지고 만다  그러나 태어나면서 이미 한번의 절망을 겪은 그녀에게 더 이상의 절망은 없다  자신의 아이를 낳아 이 아름다운 세상을 꼭 보여주고 싶다는 이들은 이 가을 또 다른 사랑을 꿈꾼다  개입하지 않는 관찰과 거리두기를 유지하며 장애인 자매 수정과 윤정의 일상 생활  특  사랑과 결혼이라는 문제를 중심으로 벌어진 하나의 사건에 주목한다  장애인으로서의 삶보다는 장애를 가진  인간 으로서의 생활과 느낌  그리고 단상에 초점을 맞추고 드러내는 진솔한 현실은 한편으로 한  인간 의 일상적 고민과 폭으로 그들에게 다가서게 하고  또 한편으로 이들이 평범한 인간으로서의 삶이 현실적으로 얼마나 커다란 간극이 있는가를  현실 로서 보여준다  카메라에 드러낸 수정과 윤정의 솔직함은 장애인이 아닌 여성으로서  결혼을 꿈꾸는 여성으로서 자기표현이다  오 려 수정과 윤정의 두 자매는 부끄러움과 두려움보다는 당당하게 자신을 표현하고 설명하고  또 변호한다  그러한 생동감과 상큼함이 이 작품을 보는 즐거움이다  이러한 관찰과 기록을 담아낸  팬지와 담쟁이 는  결혼 의 단상이라는 작고 좁은 소재를 통해 주관적인 장애인 자매의  인간적 고민 을 객관화해내고 일상화되어버린 사회적 인식에 대한 문제 제기를 조용  드러낸다  인터뷰 방식보다는 현장의 대화를 담아내며 드러낸 그런 관찰의 진가는 이 작품 곳곳에 배어 있다  상큼하게 다가서는 미소처럼 이 작품은 소박한 수정과 윤정의 대화가 생동감을 만들어내고 있다 ,documentary
